id,movie_id,language_id
3681,10560,1
3682,333348,1
3683,20483,1
3684,11457,1
3685,321697,1
3686,19840,1
3687,22327,1
3688,22327,3
3689,38665,1
3690,2575,1
3691,2575,2
3692,11644,1
3693,146227,1
3694,68924,1
3695,253235,1
3696,22102,1
3697,18701,1
3698,10068,1
3699,848,1
3700,848,41
3701,36811,1
3702,522,1
3703,130150,1
3704,12246,8
3705,12246,73
3706,13809,1
3707,13809,11
3708,27380,1
3709,10549,1
3710,33870,1
3711,33870,8
3712,245703,1
3713,10739,1
3714,127560,1
3715,37903,5
3716,37903,4
3717,37903,15
3718,37903,47
3719,396152,1
3720,10017,1
3721,11468,1
3722,193613,1
3723,17436,1
3724,43434,3
3725,43434,5
3726,43434,1
3727,43434,2
3728,43434,21
3729,43434,41
3730,43434,14
3731,43434,11
3732,31166,1
3733,69848,1
3734,8408,1
3735,332411,1
3736,9389,1
3737,9389,3
3738,9626,1
3739,75638,1
3740,8363,1
3741,15670,1
3742,290555,1
3743,8328,11
3744,8328,1
3745,10982,1
3746,205,1
3747,205,3
3748,1620,1
3749,1620,11
3750,1620,52
3751,175541,1
3752,241254,1
3753,31932,1
3754,1933,3
3755,1933,1
3756,679,1
3757,11113,1
3758,3597,1
3759,193893,1
3760,9675,62
3761,9675,1
3762,9988,1
3763,9988,5
3764,948,1
3765,21765,5
3766,146304,1
3767,7516,1
3768,41439,1
3769,2752,1
3770,9429,1
3771,38117,1
3772,9792,1
3773,13778,1
3774,228203,1
3775,228203,4
3776,41382,1
3777,13960,1
3778,114150,1
3779,26602,1
3780,10223,1
3781,16028,1
3782,15639,1
3783,16112,1
3784,26390,1
3785,27759,1
3786,109428,1
3787,23049,1
3788,9310,1
3789,9310,2
3790,11411,1
3791,11411,3
3792,11411,4
3793,11411,11
3794,11411,9
3795,16988,1
3796,7304,1
3797,7304,11
3798,24747,1
3799,58048,1
3800,1491,1
3801,2989,1
3802,10629,1
3803,255343,2
3804,255343,1
3805,4723,1
3806,10800,3
3807,25763,2
3808,25763,1
3809,79694,1
3810,4032,24
3811,4032,1
3812,18615,1
3813,10673,1
3814,4584,1
3815,2977,1
3816,2977,6
3817,10760,1
3818,11093,1
3819,11093,19
3820,207,1
3821,8467,1
3822,639,1
3823,24226,1
3824,9285,1
3825,14709,1
3826,74643,3
3827,13788,1
3828,13788,30
3829,83666,1
3830,10781,1
3831,318850,1
3832,13908,1
3833,1417,2
3834,39180,3
3835,16161,1
3836,49950,1
3837,10956,1
3838,9594,1
3839,4638,1
3840,13972,1
3841,5038,2
3842,5038,1
3843,13491,21
3844,13491,1
3845,13491,12
3846,10571,1
3847,10994,1
3848,19994,2
3849,19994,1
3850,25166,1
3851,30890,1
3852,23169,1
3853,17403,1
3854,12120,1
3855,9800,1
3856,1090,1
3857,18475,1
3858,40160,1
3859,40160,3
3860,40160,11
3861,18074,1
3862,9689,8
3863,9689,1
3864,9781,1
3865,8009,1
3866,3877,1
3867,8854,1
3868,152599,15
3869,152599,1
3870,152599,47
3871,18840,1
3872,18840,3
3873,18840,8
3874,18840,11
3875,18840,2
3876,68727,1
3877,68727,3
3878,12657,2
3879,12657,1
3880,8265,3
3881,12410,1
3882,34647,1
3883,34647,14
3884,73935,1
3885,28178,1
3886,28178,14
3887,185567,1
3888,264656,1
3889,35696,1
3890,16351,62
3891,16351,1
3892,16351,3
3893,16351,5
3894,16351,6
3895,38717,1
3896,18777,1
3897,2110,3
3898,2110,14
3899,2110,11
3900,9035,1
3901,9035,3
3902,90,1
3903,771,1
3904,12154,1
3905,12154,3
3906,12154,11
3907,9576,1
3908,744,1
3909,146,8
3910,14,1
3911,45269,1
3912,9493,1
3913,22556,1
3914,873,1
3915,33196,1
3916,33196,26
3917,205596,1
3918,10765,1
3919,16769,1
3920,33217,1
3921,132232,1
3922,11153,1
3923,208134,1
3924,1165,5
3925,1165,1
3926,1165,3
3927,4011,1
3928,17202,1
3929,9587,1
3930,9587,5
3931,9587,3
3932,65086,1
3933,10053,1
3934,11870,1
3935,11870,3
3936,11870,4
3937,11778,1
3938,11778,3
3939,11778,11
3940,11778,40
3941,586,51
3942,586,1
3943,18736,4
3944,18736,1
3945,134411,1
3946,134411,2
3947,287903,5
3948,287903,1
3949,9276,1
3950,15765,1
3951,2142,1
3952,11397,1
3953,77016,1
3954,77016,2
3955,11478,1
3956,266856,15
3957,266856,1
3958,266856,3
3959,266856,4
3960,13411,1
3961,10564,1
3962,947,21
3963,947,1
3964,947,6
3965,24150,1
3966,228970,1
3967,18405,1
3968,6961,1
3969,11442,1
3970,2493,1
3971,14047,1
3972,64690,1
3973,11132,1
3974,17127,1
3975,1562,1
3976,232679,1
3977,17880,1
3978,14736,1
3979,14736,2
3980,9434,1
3981,23706,2
3982,23706,1
3983,11531,1
3984,9100,1
3985,116,1
3986,38843,1
3987,1245,1
3988,4995,1
3989,10413,1
3990,14012,1
3991,9793,1
3992,9793,2
3993,12212,1
3994,13768,1
3995,13768,3
3996,8975,21
3997,8975,1
3998,342521,1
3999,45272,1
4000,9424,1
4001,97367,1
4002,97367,2
4003,254904,1
4004,18681,1
4005,18681,3
4006,12162,1
4007,12162,21
4008,12162,6
4009,11495,1
4010,11495,4
4011,64689,1
4012,157849,1
4013,13166,1
4014,37003,1
4015,12211,1
4016,12211,3
4017,12211,23
4018,13816,1
4019,51828,1
4020,22798,1
4021,7501,24
4022,7501,1
4023,10743,1
4024,37718,1
4025,15237,1
4026,15237,3
4027,15237,4
4028,9686,1
4029,17644,1
4030,97430,1
4031,12257,1
4032,13539,1
4033,68,1
4034,14024,1
4035,14024,3
4036,115,1
4037,115,30
4038,115,2
4039,115,5
4040,7874,24
4041,7874,1
4042,4911,1
4043,1988,1
4044,1988,3
4045,1988,20
4046,16222,1
4047,9557,1
4048,9557,2
4049,9557,12
4050,9026,5
4051,9026,1
4052,18276,1
4053,8321,1
4054,72359,1
4055,10186,1
4056,10186,3
4057,25704,1
4058,133694,1
4059,19265,1
4060,36047,1
4061,36047,3
4062,8053,1
4063,8053,2
4064,2290,1
4065,5236,1
4066,6552,1
4067,1018,2
4068,1018,1
4069,10075,1
4070,10075,47
4071,38031,1
4072,42188,1
4073,6687,1
4074,6687,3
4075,6687,8
4076,6687,11
4077,6687,2
4078,13853,1
4079,31306,1
4080,31306,11
4081,8461,1
4082,331592,1
4083,47692,1
4084,47692,3
4085,47692,23
4086,19,74
4087,10045,3
4088,400,1
4089,253450,8
4090,9104,1
4091,11190,11
4092,16353,24
4093,16353,8
4094,16353,11
4095,16353,9
4096,23759,1
4097,23759,23
4098,24206,1
4099,10185,1
4100,10185,3
4101,75033,1
4102,74536,1
4103,31668,1
4104,31668,5
4105,13501,1
4106,13501,4
4107,15208,1
4108,172391,1
4109,262543,1
4110,9288,1
4111,370980,2
4112,20083,14
4113,20083,8
4114,20083,25
4115,20083,1
4116,40880,1
4117,137,1
4118,137,3
4119,137,4
4120,264999,1
4121,454,1
4122,53457,1
4123,53457,3
4124,53457,5
4125,53457,4
4126,53457,39
4127,288980,1
4128,33,1
4129,1951,1
4130,12405,3
4131,12405,16
4132,12405,1
4133,10998,1
4134,114,1
4135,114,4
4136,114,14
4137,9396,1
4138,319910,1
4139,2604,1
4140,2604,2
4141,864,1
4142,864,3
4143,864,5
4144,864,11
4145,14435,1
4146,1931,1
4147,691,1
4148,691,4
4149,691,21
4150,9877,1
4151,9877,4
4152,62008,1
4153,12227,1
4154,13824,1
4155,71688,1
4156,15173,24
4157,15173,1
4158,8291,1
4159,8291,3
4160,13950,1
4161,13950,3
4162,12158,1
4163,11586,1
4164,11586,3
4165,11586,2
4166,10008,1
4167,2830,1
4168,12403,1
4169,34563,1
4170,14557,1
4171,10368,1
4172,10368,4
4173,10368,11
4174,10280,1
4175,12637,1
4176,34152,1
4177,14434,1
4178,11470,1
4179,10741,1
4180,10741,5
4181,10741,2
4182,24940,1
4183,82679,1
4184,2013,3
4185,1440,1
4186,18041,1
4187,18041,4
4188,28029,1
4189,1123,33
4190,1123,1
4191,1123,68
4192,14033,1
4193,87729,1
4194,16899,1
4195,245700,1
4196,37842,3
4197,9045,1
4198,9045,3
4199,9045,5
4200,9045,4
4201,44092,8
4202,44092,1
4203,16005,1
4204,44754,1
4205,23988,1
4206,43949,1
4207,142,1
4208,9603,2
4209,9603,1
4210,10712,1
4211,243938,1
4212,10876,1
4213,86838,1
4214,86838,40
4215,25208,1
4216,613,41
4217,613,5
4218,613,11
4219,1913,75
4220,1913,2
4221,97370,1
4222,801,1
4223,70829,26
4224,54518,1
4225,44214,1
4226,44214,3
4227,44214,4
4228,240,1
4229,240,4
4230,240,15
4231,240,2
4232,9816,1
4233,10131,1
4234,339984,1
4235,8859,1
4236,8859,3
4237,8859,14
4238,11967,1
4239,239563,1
4240,222899,1
4241,4951,1
4242,4951,3
4243,10985,1
4244,10985,4
4245,10985,17
4246,9644,1
4247,332567,1
4248,1954,1
4249,15489,1
4250,15250,1
4251,22345,1
4252,22345,2
4253,9448,1
4254,38223,1
4255,11186,1
4256,11186,6
4257,136835,1
4258,5876,1
4259,264660,1
4260,492,1
4261,492,3
4262,25462,1
4263,238603,1
4264,10691,2
4265,10691,1
4266,1251,1
4267,1251,14
4268,5172,1
4269,58680,1
4270,264644,1
4271,14577,1
4272,11592,1
4273,16406,1
4274,16406,3
4275,19052,1
4276,3682,1
4277,9683,1
4278,2084,1
4279,2084,11
4280,107811,1
4281,2266,2
4282,2266,3
4283,2266,1
4284,2266,8
4285,2266,21
4286,13074,1
4287,144340,1
4288,48217,3
4289,28211,1
4290,47502,1
4291,9950,1
4292,9950,47
4293,84892,1
4294,24227,1
4295,9672,1
4296,9672,5
4297,44853,1
4298,157544,1
4299,157544,5
4300,59678,1
4301,79777,53
4302,79777,54
4303,79777,1
4304,79777,52
4305,158011,1
4306,407887,1
4307,407887,26
4308,17043,1
4309,8952,1
4310,62204,74
4311,13435,1
4312,13435,14
4313,13435,11
4314,13435,2
4315,17187,1
4316,319,1
4317,319,4
4318,59457,1
4319,9504,1
4320,37414,1
4321,6217,1
4322,26688,1
4323,43867,2
4324,43867,1
4325,6615,1
4326,6615,2
4327,14574,1
4328,16,1
4329,39780,3
4330,39780,1
4331,21612,4
4332,21612,1
4333,36691,1
4334,23631,1
4335,23631,2
4336,45324,1
4337,45324,3
4338,12144,1
4339,11658,26
4340,56601,1
4341,9552,5
4342,9552,3
4343,9552,15
4344,9552,21
4345,9552,7
4346,9552,1
4347,578,1
4348,2105,1
4349,126319,3
4350,10136,24
4351,10136,1
4352,10136,4
4353,67660,1
4354,10611,1
4355,154,1
4356,3049,1
4357,860,1
4358,9281,5
4359,9281,1
4360,75674,1
4361,75674,11
4362,9762,1
4363,3179,24
4364,3179,1
4365,184,1
4366,13335,1
4367,76726,1
4368,10269,1
4369,36819,1
4370,17130,1
4371,57214,1
4372,11202,1
4373,9357,1
4374,13812,1
4375,9030,2
4376,9030,1
4377,19084,1
4378,8386,1
4379,10437,1
4380,1360,1
4381,1360,3
4382,1360,11
4383,101267,1
4384,222935,1
4385,10220,11
4386,10220,1
4387,10220,30
4388,284296,1
4389,31915,1
4390,11601,1
4391,205220,1
4392,11354,1
4393,16241,1
4394,14191,1
4395,286565,1
4396,26710,1
4397,129670,1
4398,129670,2
4399,9059,1
4400,34549,1
4401,57157,1
4402,1948,1
4403,1948,2
4404,1948,26
4405,28353,1
4406,46889,1
4407,38093,1
4408,14976,1
4409,11027,1
4410,3635,1
4411,387,5
4412,387,1
4413,387,3
4414,6020,1
4415,122906,1
4416,9550,8
4417,60599,1
4418,227719,1
4419,14299,1
4420,19419,1
4421,12088,1
4422,14799,1
4423,9466,1
4424,7510,1
4425,31246,1
4426,61752,1
4427,10944,1
4428,10362,1
4429,14778,1
4430,1255,26
4431,45226,1
4432,10212,1
4433,10212,4
4434,10212,2
4435,8669,1
4436,179144,4
4437,179144,14
4438,179144,2
4439,179144,8
4440,16857,1
4441,86825,1
4442,844,25
4443,844,14
4444,844,8
4445,8060,1
4446,15907,1
4447,38448,1
4448,38448,3
4449,38448,13
4450,327,1
4451,327,4
4452,327,14
4453,327,2
4454,9260,1
4455,61337,1
4456,13079,1
4457,89325,1
4458,4170,11
4459,4170,1
4460,4170,2
4461,4170,47
4462,41508,1
4463,41508,5
4464,41508,30
4465,41508,41
4466,41508,47
4467,41508,39
4468,12479,24
4469,12479,1
4470,12479,3
4471,44555,8
4472,10133,1
4473,21345,1
4474,21345,5
4475,21345,14
4476,21345,8
4477,173931,1
4478,173931,5
4479,173931,8
4480,173931,11
4481,61984,14
4482,50601,1
4483,50601,76
4484,26466,1
4485,345003,1
4486,236751,1
4487,107,1
4488,107,11
4489,357837,1
4490,8913,1
4491,13889,1
4492,13889,14
4493,18530,1
4494,358451,8
4495,358451,25
4496,927,1
4497,927,2
4498,11,1
4499,291870,1
4500,907,1
4501,907,11
4502,206563,1
4503,206563,17
4504,11887,1
4505,45317,1
4506,12094,1
4507,10377,1
4508,249164,1
4509,256092,1
4510,9942,1
4511,10748,1
4512,1817,1
4513,1817,37
4514,10229,1
4515,687,1
4516,796,40
4517,796,1
4518,796,3
4519,22804,1
4520,10156,3
4521,10156,15
4522,10156,1
4523,12837,1
4524,17708,1
4525,17708,2
4526,17708,9
4527,17708,40
4528,13937,1
4529,28932,1
4530,31909,1
4531,167073,1
4532,3175,5
4533,3175,3
4534,3175,1
4535,14369,1
4536,16888,1
4537,121826,1
4538,121826,3
4539,10646,1
4540,12149,1
4541,304357,1
4542,304357,5
4543,11184,1
4544,766,1
4545,20009,1
4546,1587,1
4547,30973,1
4548,11109,1
4549,9027,1
4550,9027,16
4551,9027,41
4552,9027,2
4553,63020,1
4554,86829,1
4555,11065,1
4556,11065,3
4557,13888,1
4558,42345,1
4559,13994,1
4560,13994,11
4561,1590,5
4562,62728,1
4563,11917,1
4564,45138,1
4565,80271,1
4566,4657,1
4567,14395,1
4568,14395,16
4569,24137,1
4570,190847,1
4571,11056,1
4572,62,1
4573,62,11
4574,601,1
4575,13067,1
4576,25379,1
4577,88641,1
4578,58051,16
4579,14877,1
4580,96399,2
4581,96399,1
4582,304410,3
4583,489,1
4584,373314,1
4585,373314,4
4586,214,1
4587,10890,1
4588,10890,11
4589,10890,47
4590,1588,1
4591,316727,1
4592,10314,1
4593,663,1
4594,11804,1
4595,16781,1
4596,16781,2
4597,11873,1
4598,11873,2
4599,9289,1
4600,9289,3
4601,9289,5
4602,10414,1
4603,1970,1
4604,1970,14
4605,9614,1
4606,8922,1
4607,1648,1
4608,1648,3
4609,1648,5
4610,1648,7
4611,17917,1
4612,74534,16
4613,74534,1
4614,19405,1
4615,9355,1
4616,10999,1
4617,321258,1
4618,44040,2
4619,44040,1
4620,44040,42
4621,10426,1
4622,10426,3
4623,10426,17
4624,280092,1
4625,280092,9
4626,13938,1
4627,10163,1
4628,12182,1
4629,1832,1
4630,9034,1
4631,15301,1
4632,15301,3
4633,15301,5
4634,15301,40
4635,10135,1
4636,10135,17
4637,26352,1
4638,20616,1
4639,9794,1
4640,9794,41
4641,15037,1
4642,227,1
4643,294272,1
4644,11336,1
4645,11336,11
4646,283445,1
4647,88036,1
4648,88036,3
4649,10984,1
4650,22824,1
4651,9526,1
4652,9526,27
4653,39349,1
4654,15983,1
4655,14544,1
4656,14544,2
4657,11545,3
4658,11545,1
4659,11545,15
4660,11545,2
4661,42684,1
4662,268238,1
4663,8359,1
4664,15648,1
4665,15648,5
4666,41823,1
4667,11891,1
4668,9362,1
4669,9902,1
4670,14729,1
4671,14729,12
4672,9455,25
4673,9455,1
4674,9455,8
4675,103731,1
4676,10090,1
4677,10090,2
4678,164558,17
4679,164558,1
4680,19905,1
4681,17710,1
4682,75900,1
4683,9515,1
4684,9515,47
4685,27322,1
4686,328425,1
4687,14120,1
4688,14120,2
4689,10050,1
4690,1542,1
4691,10490,1
4692,87093,4
4693,87093,1
4694,87093,3
4695,10029,1
4696,9893,17
4697,9893,1
4698,11507,1
4699,37931,1
4700,37931,11
4701,3472,3
4702,3472,35
4703,3472,2
4704,3472,1
4705,87818,1
4706,13160,1
4707,88005,1
4708,52067,1
4709,73,1
4710,134597,1
4711,24034,1
4712,14283,1
4713,14283,3
4714,14283,5
4715,14283,4
4716,14283,8
4717,14283,2
4718,404,1
4719,13201,1
4720,209403,1
4721,7942,1
4722,73247,1
4723,253331,1
4724,34043,1
4725,34043,3
4726,34043,41
4727,9952,1
4728,256924,1
4729,256924,4
4730,82532,1
4731,41110,1
4732,41110,4
4733,41110,11
4734,134371,1
4735,2088,1
4736,10388,1
4737,10388,3
4738,1640,1
4739,1640,19
4740,1640,2
4741,1640,8
4742,1640,26
4743,25520,1
4744,25520,3
4745,27342,1
4746,13689,1
4747,67911,1
4748,67911,47
4749,24664,1
4750,24664,41
4751,329440,1
4752,47890,1
4753,252512,1
4754,55720,1
4755,55720,2
4756,9613,1
4757,29076,1
4758,29339,1
4759,68812,1
4760,32740,16
4761,14195,1
4762,73567,1
4763,41479,24
4764,41479,1
4765,41479,3
4766,15394,1
4767,10071,1
4768,1989,1
4769,91076,1
4770,12779,4
4771,12779,7
4772,12779,1
4773,13191,1
4774,11770,25
4775,11770,8
4776,11770,17
4777,11770,9
4778,12703,1
4779,12703,5
4780,64559,3
4781,64559,41
4782,222649,1
4783,115872,41
4784,115872,1
4785,115872,3
4786,101173,1
4787,25350,1
4788,10034,1
4789,20178,1
4790,5072,1
4791,5072,41
4792,5072,11
4793,18191,1
4794,31007,1
4795,11546,1
4796,184374,3
4797,184374,2
4798,268171,3
4799,78149,1
4800,78149,11
4801,24663,1
4802,24663,47
4803,39037,11
4804,22805,1
4805,39055,1
4806,245846,1
4807,25186,1
4808,15017,27
4809,15017,1
4810,12245,1
4811,49787,1
4812,49787,47
4813,16358,1
4814,7006,1
4815,66767,1
4816,17622,1
4817,17622,41
4818,283671,1
4819,18516,1
4820,217708,1
4821,217708,10
4822,217708,11
4823,217708,2
4824,217708,12
4825,42057,1
4826,42057,49
4827,17577,1
4828,14608,1
4829,34417,1
4830,15067,26
4831,78383,1
4832,43090,1
4833,16614,1
4834,9700,1
4835,10471,1
4836,250066,1
4837,667,1
4838,667,14
4839,667,11
4840,208869,1
4841,86837,3
4842,10306,1
4843,106845,1
4844,11576,1
4845,219,2
4846,11827,1
4847,11827,41
4848,22820,1
4849,31174,1
4850,244316,1
4851,37737,1
4852,37737,16
4853,37737,2
4854,62215,1
4855,66125,1
4856,66125,47
4857,132316,16
4858,348,1
4859,348,2
4860,30497,1
4861,27586,1
4862,14811,1
4863,14811,30
4864,14811,11
4865,660,1
4866,660,3
4867,68684,1
4868,40794,4
4869,9400,1
4870,16162,1
4871,10585,1
4872,2359,1
4873,2359,3
4874,2359,11
4875,2359,2
4876,238636,1
4877,10472,1
4878,10472,3
4879,11282,1
4880,11282,16
4881,6521,1
4882,14181,1
4883,14181,11
4884,1621,1
4885,1621,17
4886,9656,1
4887,9656,4
4888,16428,1
4889,10705,1
4890,10705,3
4891,8272,1
4892,24621,1
4893,1619,1
4894,1619,3
4895,9685,1
4896,14425,1
4897,14624,2
4898,14624,1
4899,10179,1
4900,15568,1
4901,14057,1
4902,12621,1
4903,1808,1
4904,293670,14
4905,293670,26
4906,293670,2
4907,67675,1
4908,27329,9
4909,29514,1
4910,250349,3
4911,12454,21
4912,12454,1
4913,12454,3
4914,39806,1
4915,15699,1
4916,8883,31
4917,8883,5
4918,17926,1
4919,291081,1
4920,41248,3
4921,25968,1
4922,9671,1
4923,52010,1
4924,11588,1
4925,43418,1
4926,71157,21
4927,71157,3
4928,13483,14
4929,13483,1
4930,333355,1
4931,327833,9
4932,327833,1
4933,1547,1
4934,25196,1
4935,25196,2
4936,16323,1
4937,175528,1
4938,8069,1
4939,71805,1
4940,71805,27
4941,9451,1
4942,16727,77
4943,16727,24
4944,16727,1
4945,16727,3
4946,16727,16
4947,272693,1
4948,10696,1
4949,150202,1
4950,19644,26
4951,29963,3
4952,29963,1
4953,26022,1
4954,26022,16
4955,26022,20
4956,152747,1
4957,62676,1
4958,20360,4
4959,20360,16
4960,1116,1
4961,1116,34
4962,1116,15
4963,185008,16
4964,11620,1
4965,14353,1
4966,11818,21
4967,11818,1
4968,11818,78
4969,11818,6
4970,680,1
4971,680,2
4972,680,3
4973,11176,1
4974,242582,1
4975,11217,1
4976,15121,1
4977,15121,3
4978,15121,4
4979,2619,1
4980,2619,4
4981,773,1
4982,235,1
4983,170,2
4984,170,1
4985,14114,1
4986,10734,1
4987,28121,1
4988,40807,1
4989,10885,1
4990,10885,14
4991,225565,1
4992,16471,1
4993,385736,1
4994,11971,1
4995,668,1
4996,668,5
4997,11596,1
4998,14429,1
4999,13751,1
5000,9490,1
5001,9490,6
5002,14536,1
5003,14536,2
5004,1359,1
5005,1359,2
5006,1359,25
5007,9962,1
5008,15049,1
5009,15049,3
5010,22821,1
5011,22821,4
5012,22821,2
5013,42819,1
5014,42819,5
5015,42819,47
5016,209263,1
5017,37735,1
5018,59930,1
5019,10873,1
5020,10873,5
5021,51588,1
5022,23570,1
5023,19489,1
5024,19489,4
5025,19489,17
5026,19489,2
5027,14629,17
5028,14629,1
5029,8293,1
5030,8293,5
5031,291270,1
5032,44009,1
5033,1958,3
5034,13154,14
5035,13154,1
5036,26618,1
5037,43923,1
5038,46138,1
5039,45791,1
5040,26306,1
5041,110683,1
5042,26963,1
5043,198277,1
5044,7870,1
5045,7870,4
5046,13072,1
5047,153397,1
5048,30141,1
5049,17044,1
5050,10288,1
5051,12183,1
5052,44147,1
5053,12192,1
5054,36597,1
5055,13197,1
5056,10913,1
5057,251321,3
5058,251321,1
5059,149,14
5060,10425,1
5061,49081,1
5062,49081,3
5063,256687,1
5064,220488,8
5065,1544,1
5066,374461,1
5067,302,1
5068,302,3
5069,182873,1
5070,21512,1
5071,389425,1
5072,389425,5
5073,403,1
5074,403,41
5075,403,47
5076,29461,4
5077,29461,1
5078,33542,25
5079,33542,1
5080,283708,21
5081,283708,3
5082,283708,2
5083,9388,1
5084,1691,1
5085,1691,47
5086,24684,1
5087,2610,1
5088,2610,47
5089,11308,1
5090,11022,1
5091,11022,5
5092,11022,47
5093,34341,1
5094,15365,1
5095,36046,1
5096,12569,1
5097,24356,1
5098,55903,3
5099,2577,1
5100,103903,1
5101,73873,1
5102,73873,3
5103,14165,1
5104,14165,16
5105,2011,1
5106,2011,3
5107,2011,5
5108,2011,19
5109,45650,1
5110,7735,5
5111,301365,1
5112,25941,1
5113,29064,1
5114,29064,4
5115,7326,1
5116,326284,1
5117,681,1
5118,681,5
5119,238,1
5120,238,4
5121,238,15
5122,535,1
5123,535,17
5124,19913,1
5125,19913,3
5126,19913,12
5127,713,1
5128,713,79
5129,77930,1
5130,10727,1
5131,253,1
5132,253,41
5133,17908,1
5134,8390,1
5135,57119,1
5136,3291,1
5137,398,1
5138,8068,1
5139,10803,1
5140,682,9
5141,682,25
5142,682,1
5143,10117,1
5144,10117,3
5145,9392,1
5146,24977,1
5147,79316,1
5148,2074,1
5149,1696,2
5150,1696,1
5151,308639,1
5152,22314,4
5153,22314,1
5154,22314,11
5155,2662,1
5156,77156,1
5157,12573,1
5158,12573,30
5159,12573,39
5160,44718,1
5161,44718,3
5162,11342,1
5163,241771,1
5164,34653,1
5165,34653,2
5166,11051,1
5167,14578,1
5168,57825,1
5169,57825,16
5170,57825,41
5171,57825,4
5172,57825,49
5173,57825,2
5174,9555,1
5175,15581,1
5176,13006,1
5177,16651,1
5178,16651,80
5179,4251,16
5180,12400,1
5181,39053,1
5182,39053,47
5183,104896,1
5184,14112,1
5185,12271,1
5186,12271,3
5187,12271,57
5188,71859,1
5189,226354,1
5190,48620,1
5191,33676,1
5192,33676,2
5193,37080,1
5194,25388,1
5195,11687,3
5196,39210,1
5197,39210,4
5198,30128,1
5199,31535,1
5200,44835,1
5201,192134,1
5202,1956,1
5203,24985,1
5204,24985,3
5205,306745,1
5206,47088,1
5207,110402,11
5208,27004,1
5209,27004,3
5210,15013,1
5211,8374,1
5212,8374,2
5213,277519,25
5214,78381,1
5215,164372,11
5216,294512,1
5217,8879,1
5218,13001,1
5219,9571,1
5220,13649,1
5221,325373,1
5222,334527,1
5223,2211,5
5224,13919,1
5225,14576,1
5226,82505,1
5227,46738,3
5228,46738,21
5229,46738,1
5230,38970,1
5231,38970,3
5232,38970,4
5233,41009,1
5234,7347,17
5235,250546,1
5236,650,1
5237,16620,1
5238,25113,1
5239,11033,1
5240,34723,1
5241,34723,3
5242,34723,5
5243,34723,11
5244,9430,1
5245,8998,1
5246,10514,1
5247,10496,1
5248,1591,1
5249,1591,5
5250,1591,37
5251,76025,1
5252,4836,1
5253,4836,13
5254,14631,1
5255,87499,1
5256,18923,1
5257,26665,1
5258,28089,1
5259,28089,2
5260,62255,1
5261,5708,1
5262,218,1
5263,338,5
5264,21641,1
5265,10925,1
5266,2293,1
5267,621,1
5268,792,1
5269,792,40
5270,1777,21
5271,1777,1
5272,642,1
5273,642,2
5274,433,1
5275,16619,1
5276,1725,1
5277,11977,1
5278,20322,1
5279,16158,1
5280,629,2
5281,629,1
5282,629,3
5283,629,41
5284,10160,1
5285,11452,1
5286,12163,1
5287,32275,1
5288,13785,1
5289,1103,1
5290,36739,1
5291,14144,1
5292,10622,8
5293,10622,25
5294,10622,1
5295,13370,1
5296,11191,1
5297,11191,3
5298,10215,1
5299,25066,1
5300,1523,1
5301,1523,3
5302,1523,5
5303,1523,37
5304,11361,1
5305,92591,1
5306,57612,1
5307,12509,1
5308,15256,1
5309,83686,1
5310,83686,3
5311,80304,1
5312,80304,2
5313,28053,1
5314,67913,34
5315,67913,1
5316,13991,1
5317,1443,1
5318,8545,1
5319,19556,1
5320,231576,1
5321,16172,3
5322,16172,1
5323,13403,1
5324,13403,5
5325,15797,1
5326,347764,1
5327,347764,5
5328,13537,1
5329,13537,3
5330,13537,41
5331,20794,1
5332,31064,1
5333,576,1
5334,576,5
5335,576,2
5336,13990,1
5337,11583,1
5338,18602,1
5339,18602,2
5340,27549,1
5341,59728,1
5342,10930,3
5343,32395,1
5344,58882,8
5345,58882,1
5346,7547,1
5347,35944,1
5348,42222,1
5349,42222,3
5350,42222,5
5351,42222,11
5352,13827,1
5353,13827,47
5354,44260,1
5355,9282,1
5356,38940,1
5357,38940,3
5358,35689,1
5359,97614,1
5360,37206,1
5361,58626,1
5362,183894,1
5363,837,1
5364,1555,4
5365,1555,3
5366,1555,2
5367,1555,1
5368,1555,81
5369,1555,31
5370,1555,5
5371,244783,1
5372,16564,32
5373,16564,1
5374,16564,5
5375,168027,1
5376,3482,5
5377,3482,1
5378,135595,1
5379,135595,8
5380,8982,1
5381,8982,8
5382,8982,9
5383,8982,40
5384,89861,1
5385,455,1
5386,455,49
5387,57022,1
5388,14351,1
5389,147767,16
5390,10664,2
5391,55567,1
5392,9277,1
5393,9443,1
5394,9443,3
5395,16186,1
5396,7863,1
5397,7863,39
5398,138697,1
5399,11901,1
5400,1548,1
5401,11889,1
5402,33155,1
5403,5528,3
5404,321,1
5405,321,3
5406,321,4
5407,4997,1
5408,925,1
5409,27451,1
5410,73532,3
5411,979,3
5412,193722,14
5413,7913,16
5414,253253,1
5415,51995,1
5416,13173,2
5417,13173,1
5418,22908,1
5419,70670,31
5420,70670,1
5421,70670,27
5422,70670,11
5423,84204,1
5424,25248,1
5425,230266,1
5426,16633,1
5427,63006,1
5428,63006,16
5429,91586,1
5430,91586,9
5431,215,1
5432,333371,1
5433,9012,1
5434,345911,1
5435,72571,1
5436,242512,1
5437,10072,1
5438,211954,2
5439,211954,1
5440,82990,1
5441,29912,1
5442,11843,1
5443,11284,1
5444,504,1
5445,173,1
5446,227348,1
5447,1955,1
5448,152532,1
