id,movie_id,keyword_id
16671,10735,212
16672,10735,392
16673,10735,5600
16674,10735,6083
16675,10735,10809
16676,10735,15300
16677,10735,34061
16678,10735,155722
16679,10735,187056
16680,11351,494
16681,11351,3151
16682,11351,4402
16683,11351,4932
16684,11351,4978
16685,11351,5457
16686,11351,5905
16687,10030,572
16688,10030,2269
16689,10030,2483
16690,10030,2864
16691,10030,3582
16692,10030,5756
16693,10030,9673
16694,10030,10541
16695,10030,13027
16696,10030,33780
16697,10030,156866
16698,10030,179431
16699,10623,642
16700,10623,1384
16701,10623,2051
16702,10623,2492
16703,10623,9727
16704,10623,15363
16705,10623,33672
16706,10623,160488
16707,590,212
16708,590,236
16709,590,237
16710,590,496
16711,590,740
16712,590,793
16713,590,894
16714,590,1526
16715,590,1587
16716,590,1824
16717,590,2065
16718,590,2132
16719,590,2386
16720,590,2755
16721,590,2783
16722,590,2875
16723,590,2981
16724,590,2982
16725,590,6262
16726,9655,1253
16727,9655,1608
16728,9655,6075
16729,9655,6271
16730,9655,7375
16731,9655,10325
16732,9655,13042
16733,9655,13130
16734,9655,155722
16735,9655,156928
16736,9655,167808
16737,9655,168481
16738,9655,191222
16739,1268,65
16740,1268,254
16741,1268,2793
16742,1268,4630
16743,1268,5347
16744,1268,5348
16745,1268,179430
16746,11237,1585
16747,11237,1963
16748,11237,2052
16749,11237,3664
16750,11237,6722
16751,11237,10787
16752,11237,223059
16753,5123,248
16754,5123,697
16755,5123,699
16756,5123,714
16757,5123,953
16758,5123,1452
16759,5123,1808
16760,5123,2038
16761,5123,2089
16762,5123,2251
16763,5123,2318
16764,5123,2409
16765,5123,2570
16766,5123,3536
16767,5123,3691
16768,5123,4173
16769,5123,4572
16770,5123,5091
16771,5123,5608
16772,5123,6027
16773,5123,6029
16774,5123,6056
16775,5123,6170
16776,5123,6272
16777,5123,6712
16778,5123,6783
16779,5123,7879
16780,5123,9986
16781,5123,10103
16782,5123,13072
16783,5123,14534
16784,5123,187056
16785,5123,207592
16786,4518,4235
16787,4518,6165
16788,4518,10202
16789,4518,18396
16790,4518,41022
16791,11932,4944
16792,11932,6300
16793,11932,9707
16794,11932,10603
16795,11932,180691
16796,11932,187065
16797,11932,190349
16798,11165,233
16799,11165,1956
16800,11165,3365
16801,11165,13065
16802,11165,188727
16803,6116,637
16804,6116,1740
16805,6116,3490
16806,57431,2604
16807,57431,179431
16808,21724,897
16809,21724,898
16810,278,378
16811,278,417
16812,278,796
16813,278,2885
16814,278,4779
16815,278,8622
16816,278,9777
16817,278,12662
16818,278,180172
16819,278,207883
16820,9290,3185
16821,9290,3612
16822,9290,12670
16823,9290,159534
16824,11543,6075
16825,11543,167550
16826,11543,167554
16827,11543,167555
16828,11543,167556
16829,11543,167560
16830,11543,167562
16831,11543,167564
16832,11543,167570
16833,11543,167574
16834,11543,167575
16835,11543,167576
16836,11543,167580
16837,11543,167581
16838,11543,236294
16839,284536,395
16840,284536,1419
16841,284536,1992
16842,284536,9849
16843,284536,155841
16844,284536,166631
16845,152737,236
16846,152737,1803
16847,152737,3739
16848,152737,10041
16849,152737,10181
16850,152737,156230
16851,152737,170633
16852,152737,197707
16853,152737,197708
16854,13374,6075
16855,13374,10671
16856,13374,10809
16857,13374,11870
16858,13374,13130
16859,8976,242
16860,8976,367
16861,8976,3658
16862,8976,8044
16863,8976,9799
16864,8976,9935
16865,8976,10556
16866,8976,12670
16867,319888,240
16868,319888,2070
16869,319888,3476
16870,319888,5565
16871,319888,6075
16872,319888,9672
16873,319888,14905
16874,319888,159558
16875,319888,234095
16876,9469,378
16877,9469,494
16878,9469,1849
16879,9469,2538
16880,9469,3398
16881,9469,3446
16882,9469,3616
16883,9469,6496
16884,9469,10183
16885,1909,5906
16886,1909,9673
16887,1909,11857
16888,1909,14781
16889,1909,15106
16890,1909,180077
16891,22971,818
16892,22971,6092
16893,22971,9673
16894,22971,33564
16895,34813,11612
16896,34813,175056
16897,34813,175069
16898,34813,175075
16899,46261,1299
16900,46261,9714
16901,46261,13031
16902,46261,14558
16903,46261,154777
16904,46261,155733
16905,46261,155734
16906,10431,1812
16907,10431,9748
16908,10431,18525
16909,8051,367
16910,8051,1155
16911,8051,4480
16912,9352,90
16913,9352,220
16914,9352,567
16915,9352,572
16916,9352,2483
16917,9352,4414
16918,9352,7868
16919,9352,9935
16920,9352,10031
16921,9352,10776
16922,9352,13130
16923,9352,179431
16924,10167,836
16925,10167,1568
16926,10167,3859
16927,10167,8627
16928,18147,65
16929,17170,4620
16930,17170,13028
16931,17170,14964
16932,17170,167198
16933,18975,131
16934,18975,494
16935,18975,3244
16936,18975,9673
16937,18975,10873
16938,18975,14536
16939,18975,197084
16940,18975,207840
16941,18975,216919
16942,15487,6075
16943,22825,1706
16944,22825,1849
16945,22825,2849
16946,22825,2858
16947,22825,3664
16948,22825,4394
16949,22825,4956
16950,22825,6149
16951,22825,6318
16952,22825,6844
16953,22825,9826
16954,22825,9951
16955,22825,9989
16956,22825,10410
16957,22825,10594
16958,22825,14760
16959,22825,14819
16960,22825,33466
16961,22825,156104
16962,22825,163190
16963,11152,5566
16964,11152,8183
16965,11152,9236
16966,11152,162715
16967,1831,237
16968,1831,970
16969,1831,4056
16970,1831,5568
16971,1831,5828
16972,1831,9457
16973,1831,12392
16974,1831,12670
16975,1831,33479
16976,1831,212873
16977,43931,634
16978,43931,10714
16979,43931,12339
16980,43931,13130
16981,43931,209714
16982,10591,2727
16983,10591,5593
16984,10591,6270
16985,10591,6275
16986,10591,6946
16987,10591,222174
16988,10861,2281
16989,10861,3737
16990,10861,7375
16991,10861,8045
16992,12770,642
16993,12770,5090
16994,12770,5948
16995,12770,6095
16996,12770,6464
16997,12770,10183
16998,12770,10594
16999,276907,5565
17000,276907,9672
17001,276907,13142
17002,276907,15016
17003,10074,5956
17004,10074,6669
17005,10074,8181
17006,10074,179430
17007,65055,2988
17008,65055,3134
17009,65055,11719
17010,65055,15097
17011,65055,179430
17012,10397,1625
17013,10397,1857
17014,10397,1899
17015,10397,1952
17016,10397,4337
17017,10397,7464
17018,10397,41523
17019,200505,6075
17020,200505,179431
17021,11954,1826
17022,11954,3133
17023,11954,3243
17024,11954,4803
17025,11954,9951
17026,11954,155585
17027,60309,8570
17028,60309,9682
17029,60309,10410
17030,60309,10909
17031,60309,11038
17032,60309,12390
17033,60309,14519
17034,60309,15126
17035,60309,15137
17036,60309,15138
17037,9787,390
17038,9787,3836
17039,9787,10183
17040,9787,187056
17041,293646,6015
17042,293646,6460
17043,293646,9672
17044,293646,10349
17045,293646,187056
17046,293646,209339
17047,6978,780
17048,6978,1788
17049,6978,2343
17050,6978,10092
17051,59440,974
17052,59440,4613
17053,59440,9849
17054,59440,9917
17055,59440,10508
17056,59440,14666
17057,59440,18543
17058,59440,33457
17059,59440,33610
17060,59440,33611
17061,1770,393
17062,1770,1721
17063,1770,2946
17064,1770,3538
17065,1770,4355
17066,1770,14985
17067,10655,393
17068,10655,4097
17069,10655,4302
17070,10655,6092
17071,10655,14643
17072,10655,160201
17073,10655,166464
17074,10655,179585
17075,8988,447
17076,8988,8159
17077,8988,33564
17078,8988,187056
17079,15992,567
17080,15992,703
17081,15992,733
17082,15992,3030
17083,15992,3616
17084,15992,8438
17085,15992,8508
17086,15992,9309
17087,15992,9937
17088,15992,14964
17089,15992,156478
17090,15992,158763
17091,15992,201885
17092,17707,65
17093,17707,378
17094,17707,3434
17095,17707,14964
17096,17707,163119
17097,40001,5629
17098,40001,10325
17099,40001,180828
17100,64639,531
17101,64639,570
17102,64639,1010
17103,64639,1157
17104,64639,3875
17105,64639,7149
17106,64639,9897
17107,64639,14903
17108,9903,334
17109,9903,1228
17110,9903,3864
17111,9903,5565
17112,21338,1568
17113,21338,1812
17114,21338,6951
17115,21338,8015
17116,21338,14736
17117,20766,4458
17118,20766,4565
17119,20766,4954
17120,20766,179431
17121,24264,409
17122,24264,3070
17123,24264,4414
17124,24264,160137
17125,24264,209893
17126,19803,6149
17127,19803,6270
17128,19803,11199
17129,9912,2658
17130,9912,5303
17131,9912,7393
17132,9912,10183
17133,9912,14735
17134,9912,34000
17135,9912,155781
17136,9912,188072
17137,9067,2535
17138,9067,4565
17139,9067,5484
17140,9067,18034
17141,9067,160129
17142,9067,187056
17143,27360,9728
17144,27360,210313
17145,8338,1721
17146,8338,1741
17147,8338,2884
17148,8338,3077
17149,8338,3679
17150,8338,8047
17151,8338,8862
17152,8338,34161
17153,8338,188959
17154,168705,3133
17155,168705,9259
17156,168705,41645
17157,168705,179882
17158,72113,1439
17159,72113,1880
17160,72113,1939
17161,72113,6060
17162,72113,10123
17163,72113,13028
17164,72113,40882
17165,72113,41153
17166,72113,41154
17167,72113,41155
17168,72113,41156
17169,9729,572
17170,9729,736
17171,9729,917
17172,9729,1228
17173,9729,1491
17174,9729,2864
17175,9729,34094
17176,9729,217311
17177,94352,3199
17178,94352,6027
17179,94352,192528
17180,94352,194156
17181,94352,208965
17182,94352,220670
17183,22256,795
17184,22256,2070
17185,22256,6075
17186,22256,10456
17187,12404,242
17188,12404,818
17189,12404,6165
17190,12404,163110
17191,12404,214548
17192,152742,5918
17193,152742,198318
17194,152742,201385
17195,152742,220933
17196,152742,221810
17197,11699,796
17198,11699,10291
17199,11699,33699
17200,11699,156117
17201,11699,161982
17202,11699,226376
17203,49953,5769
17204,49953,154896
17205,49953,209714
17206,48034,579
17207,48034,1655
17208,48034,3390
17209,48034,10556
17210,48034,14886
17211,48034,34145
17212,48034,40842
17213,48034,47018
17214,48034,155939
17215,48034,166120
17216,48034,166121
17217,48034,166123
17218,48034,166124
17219,48034,166125
17220,48034,166126
17221,48034,166129
17222,48034,166132
17223,48034,166139
17224,39845,10183
17225,25353,977
17226,25353,9887
17227,25353,15284
17228,36696,2139
17229,36696,4040
17230,36696,9882
17231,36696,12405
17232,36696,15162
17233,109091,496
17234,109091,10909
17235,109091,13037
17236,109091,18230
17237,109091,183185
17238,38543,502
17239,38543,1701
17240,38543,1721
17241,38543,3098
17242,38543,10141
17243,38543,12965
17244,38543,13084
17245,38543,14656
17246,33157,5565
17247,33157,220265
17248,33157,221549
17249,290864,779
17250,290864,780
17251,290864,10714
17252,242166,128
17253,242166,539
17254,242166,1721
17255,242166,1930
17256,242166,2534
17257,242166,3203
17258,242166,9812
17259,242166,10085
17260,242166,10364
17261,242166,10410
17262,242166,10563
17263,242166,14601
17264,242166,18543
17265,242166,155333
17266,242166,162365
17267,242166,186447
17268,242166,201164
17269,242166,208456
17270,242166,208457
17271,859,725
17272,859,738
17273,859,1332
17274,859,2045
17275,859,2336
17276,859,2687
17277,859,2692
17278,859,2983
17279,859,3182
17280,859,3452
17281,859,3925
17282,859,4315
17283,859,4319
17284,859,4320
17285,859,4812
17286,859,6049
17287,859,34221
17288,83770,818
17289,83770,1227
17290,83770,2398
17291,83770,2483
17292,83770,3739
17293,83770,4528
17294,83770,6054
17295,83770,7312
17296,83770,10776
17297,83770,10794
17298,83770,11732
17299,83770,13028
17300,83770,13094
17301,83770,15291
17302,83770,18049
17303,83770,34030
17304,83770,159431
17305,83770,163182
17306,83770,167043
17307,83770,168442
17308,83770,168447
17309,168,83
17310,168,582
17311,168,665
17312,168,4379
17313,168,4676
17314,168,5359
17315,168,155212
17316,168,161176
17317,1246,276
17318,1246,396
17319,1246,1721
17320,1246,2038
17321,1246,2416
17322,1246,2792
17323,1246,2968
17324,1246,3393
17325,1246,3586
17326,1246,4487
17327,1246,4610
17328,1246,4613
17329,1246,5167
17330,1246,5378
17331,1246,5379
17332,1246,5380
17333,1246,6066
17334,1246,6067
17335,1246,10163
17336,1246,155464
17337,4233,6812
17338,4233,10089
17339,4233,12339
17340,2069,800
17341,2069,3149
17342,2069,6719
17343,2069,13142
17344,2069,33780
17345,2069,160488
17346,1788,246
17347,1788,733
17348,1788,1691
17349,1788,6027
17350,1788,207010
17351,11635,171134
17352,11635,171143
17353,11635,171150
17354,177,113
17355,177,960
17356,177,1014
17357,177,1313
17358,177,1335
17359,177,1660
17360,177,1873
17361,177,2045
17362,177,2486
17363,177,2796
17364,177,3305
17365,177,3446
17366,177,3600
17367,177,3741
17368,177,3754
17369,177,6059
17370,177,187554
17371,3600,271
17372,3600,2041
17373,3600,2135
17374,3600,3345
17375,3600,3616
17376,3600,4728
17377,3600,5420
17378,3600,6876
17379,3600,9748
17380,3600,9826
17381,3600,10776
17382,3600,10793
17383,3600,11221
17384,3600,12339
17385,3600,14527
17386,3600,14692
17387,3600,15127
17388,2621,741
17389,2621,2038
17390,2621,2735
17391,2621,187056
17392,10358,445
17393,10358,2038
17394,10358,3200
17395,10358,5593
17396,10358,12392
17397,10358,170827
17398,10358,178329
17399,10358,179430
17400,10358,179431
17401,10480,10183
17402,10480,10322
17403,10480,14819
17404,10480,168622
17405,10480,168637
17406,10480,168638
17407,10480,168641
17408,10480,168643
17409,10480,168654
17410,10480,168657
17411,10480,168658
17412,10480,168659
17413,10313,422
17414,10313,8651
17415,10313,10902
17416,10313,10945
17417,10313,11494
17418,10313,11659
17419,10313,11660
17420,18828,534
17421,18828,591
17422,18828,1812
17423,18828,13008
17424,3558,818
17425,3558,1252
17426,3558,1525
17427,3558,5565
17428,3558,6846
17429,13476,6562
17430,13476,9799
17431,13476,10556
17432,13476,162262
17433,10208,6300
17434,10208,12998
17435,24961,4232
17436,24961,155462
17437,24961,158375
17438,24961,165317
17439,24961,177912
17440,20697,5970
17441,20697,6075
17442,20761,6075
17443,70868,13149
17444,70868,14724
17445,70868,33476
17446,70868,40916
17447,70868,40917
17448,43593,3342
17449,43593,9732
17450,43593,10503
17451,43593,158045
17452,43593,158054
17453,43593,158072
17454,43593,209714
17455,6478,4344
17456,6478,164657
17457,6478,164658
17458,6478,164663
17459,26672,530
17460,26672,616
17461,26672,7376
17462,26672,14643
17463,26672,18034
17464,26672,180631
17465,26672,210414
17466,45881,818
17467,45881,3450
17468,45881,5967
17469,45881,15060
17470,45881,160279
17471,45881,187056
17472,45881,193102
17473,4935,334
17474,4935,616
17475,4935,2217
17476,4935,3098
17477,4935,3151
17478,4935,5133
17479,4935,7315
17480,4935,7397
17481,4935,15001
17482,4935,210024
17483,19908,521
17484,19908,1156
17485,19908,4458
17486,19908,7312
17487,19908,8636
17488,19908,9755
17489,19908,10349
17490,19908,12377
17491,19908,14819
17492,19908,50009
17493,19908,155582
17494,19908,167068
17495,19908,167081
17496,19908,167085
17497,19908,167095
17498,19908,167103
17499,19908,167104
17500,19908,179430
17501,19908,186565
17502,19908,235354
17503,10663,6075
17504,10663,171556
17505,10663,171559
17506,10663,171561
17507,10663,171563
17508,10663,171567
17509,10663,171570
17510,1891,526
17511,1891,803
17512,1891,1423
17513,1891,2902
17514,1891,3373
17515,1891,3388
17516,1891,9831
17517,1891,10016
17518,1891,10527
17519,1891,10842
17520,1891,11196
17521,1891,160134
17522,1891,161176
17523,1891,178710
17524,1891,210346
17525,1891,232452
17526,1891,232453
17527,1891,232454
17528,9737,416
17529,9737,703
17530,9737,772
17531,9737,822
17532,9737,1666
17533,9737,3688
17534,9737,4009
17535,9737,9844
17536,9737,11730
17537,9737,12371
17538,9737,14601
17539,9737,14707
17540,9737,14967
17541,9737,15483
17542,9737,18026
17543,9737,166856
17544,9737,167114
17545,9737,167115
17546,9737,167119
17547,9737,167124
17548,9737,167128
17549,9737,219404
17550,9737,226376
17551,37137,521
17552,37137,840
17553,37137,11931
17554,37137,192099
17555,9532,4133
17556,9532,10812
17557,9532,13092
17558,9532,34079
17559,9532,199686
17560,10316,2494
17561,10316,6078
17562,10316,12389
17563,10316,187306
17564,10316,187307
17565,10316,187308
17566,10316,187309
17567,2787,3762
17568,2787,4565
17569,2787,4803
17570,2787,4862
17571,2787,10349
17572,2787,14773
17573,2787,14774
17574,2787,14775
17575,12658,2383
17576,12658,2566
17577,12658,2571
17578,12658,5756
17579,12658,7169
17580,152601,310
17581,152601,6104
17582,152601,9673
17583,152601,9957
17584,152601,12375
17585,152601,34265
17586,152601,40847
17587,152601,223540
17588,152601,224279
17589,10866,1981
17590,10866,6054
17591,10866,6844
17592,10866,11794
17593,10866,155497
17594,10866,155498
17595,10866,215191
17596,227707,212
17597,227707,818
17598,227707,2849
17599,227707,4414
17600,227707,6152
17601,227707,10028
17602,21349,1566
17603,70435,3070
17604,70435,4289
17605,70435,10084
17606,70435,14967
17607,70435,157194
17608,580,2988
17609,580,3345
17610,580,3737
17611,580,5160
17612,580,9663
17613,580,9748
17614,580,14785
17615,580,15097
17616,580,15098
17617,580,158130
17618,580,167861
17619,580,207317
17620,580,227106
17621,9819,1156
17622,9819,5923
17623,9819,8097
17624,9819,9824
17625,9819,10163
17626,9819,185263
17627,20024,258
17628,20024,572
17629,20024,931
17630,20024,1326
17631,20024,1523
17632,20024,1956
17633,20024,2983
17634,20024,9840
17635,20024,11501
17636,20024,14765
17637,2453,417
17638,2453,1365
17639,2453,2231
17640,2453,12670
17641,2453,14570
17642,6973,494
17643,6973,703
17644,6973,1327
17645,6973,1627
17646,6973,1849
17647,6973,5340
17648,6973,5939
17649,6973,5947
17650,6973,6149
17651,6973,9665
17652,6973,10941
17653,6973,161982
17654,11156,7024
17655,11156,187056
17656,11632,212
17657,11632,4107
17658,11632,4320
17659,11632,5212
17660,11632,155697
17661,11632,187056
17662,30596,441
17663,30596,779
17664,30596,1938
17665,30596,8636
17666,30596,11579
17667,30596,11762
17668,30596,12354
17669,30596,14686
17670,30596,14687
17671,30596,14690
17672,30596,14692
17673,30596,14696
17674,30596,14698
17675,30596,14819
17676,3021,236
17677,3021,242
17678,3021,612
17679,3021,657
17680,3021,922
17681,3021,1157
17682,3021,1252
17683,3021,2872
17684,3021,3255
17685,3021,3358
17686,3021,3664
17687,3021,5280
17688,3021,5918
17689,3021,6103
17690,3021,6381
17691,3021,11221
17692,957,803
17693,957,1280
17694,957,1400
17695,957,1530
17696,957,1826
17697,957,2902
17698,957,3801
17699,957,4040
17700,957,4270
17701,957,4575
17702,957,4578
17703,957,4579
17704,957,4581
17705,957,4583
17706,957,4585
17707,957,4587
17708,957,5539
17709,957,5560
17710,957,11931
17711,256917,1847
17712,256917,5657
17713,256917,11007
17714,256917,154846
17715,256917,173265
17716,256917,213295
17717,256917,213299
17718,256917,228523
17719,251,417
17720,251,663
17721,251,881
17722,251,975
17723,251,1553
17724,251,6155
17725,251,210530
17726,544,3262
17727,544,6844
17728,544,9799
17729,544,11223
17730,544,15027
17731,544,155457
17732,544,158502
17733,544,158505
17734,544,158507
17735,544,194413
17736,11395,65
17737,11395,1441
17738,11395,1991
17739,11395,5011
17740,11395,5570
17741,11395,207317
17742,14635,494
17743,14635,1480
17744,14635,1483
17745,14635,6075
17746,14635,7393
17747,14635,9825
17748,13680,579
17749,13680,1338
17750,13680,1483
17751,13680,6075
17752,13680,163405
17753,13680,208185
17754,13680,228676
17755,688,455
17756,688,596
17757,688,699
17758,688,1003
17759,688,1157
17760,688,2029
17761,688,2038
17762,688,2784
17763,688,3450
17764,688,3451
17765,688,3452
17766,688,4402
17767,688,5809
17768,688,6025
17769,688,6059
17770,688,7879
17771,688,221355
17772,11090,1566
17773,11090,6021
17774,11090,9844
17775,11090,14760
17776,11090,15090
17777,11090,175884
17778,11090,179430
17779,11090,210689
17780,783,789
17781,783,958
17782,783,1775
17783,783,1956
17784,783,2883
17785,783,3398
17786,783,3644
17787,783,3930
17788,783,4089
17789,783,4090
17790,783,4092
17791,783,4096
17792,783,4097
17793,783,4100
17794,783,4101
17795,783,4102
17796,783,4104
17797,783,4106
17798,783,4107
17799,783,4108
17800,783,4109
17801,783,4110
17802,783,4112
17803,783,6089
17804,783,6157
17805,783,6193
17806,783,6194
17807,783,7926
17808,783,33485
17809,228194,254
17810,228194,818
17811,228194,958
17812,228194,1946
17813,228194,18035
17814,1642,1332
17815,1642,2547
17816,1642,2812
17817,1642,3713
17818,1642,6104
17819,1642,10333
17820,10950,2468
17821,10950,170148
17822,10950,170152
17823,10950,170154
17824,10950,170161
17825,10950,170166
17826,10950,170167
17827,10950,170173
17828,10950,170174
17829,10950,170179
17830,10950,178364
17831,10950,187056
17832,235260,5565
17833,235260,6506
17834,277,810
17835,277,1552
17836,277,2038
17837,277,3133
17838,277,4197
17839,277,4198
17840,277,6062
17841,277,10950
17842,277,12564
17843,277,34136
17844,277,231407
17845,8999,378
17846,8999,520
17847,8999,570
17848,8999,818
17849,8999,922
17850,8999,1157
17851,8999,1596
17852,8999,1936
17853,8999,2783
17854,8999,3344
17855,8999,4480
17856,8999,5625
17857,8999,7169
17858,8999,9748
17859,8999,9758
17860,8999,9849
17861,8999,14819
17862,8999,15210
17863,8999,34094
17864,8999,163072
17865,8999,168750
17866,8999,187844
17867,8999,208591
17868,8999,226778
17869,11323,5888
17870,11323,6129
17871,11323,15155
17872,10445,1338
17873,10445,4327
17874,10445,5301
17875,10445,8095
17876,10445,10818
17877,10445,13072
17878,11453,437
17879,11453,587
17880,11453,630
17881,11453,1295
17882,11453,1667
17883,11453,2699
17884,11453,3248
17885,11453,34112
17886,11453,41327
17887,11453,41328
17888,146239,9714
17889,146239,159141
17890,205588,818
17891,205588,187056
17892,10878,293
17893,10878,2539
17894,10878,3230
17895,10878,10123
17896,10878,157626
17897,10878,179431
17898,82650,12392
17899,82650,177804
17900,82650,179431
17901,10279,1448
17902,10279,3010
17903,10279,11053
17904,10279,11590
17905,10279,13088
17906,10279,157912
17907,10279,161307
17908,2294,886
17909,2294,168033
17910,2294,168039
17911,2294,168040
17912,2294,168042
17913,2294,168049
17914,2294,168051
17915,2294,168054
17916,2294,168063
17917,2294,168069
17918,2176,387
17919,2176,1155
17920,2176,2143
17921,2176,9937
17922,2176,12565
17923,2176,13014
17924,2176,13063
17925,270487,736
17926,270487,977
17927,270487,1336
17928,270487,1930
17929,270487,5049
17930,270487,9732
17931,270487,12396
17932,270487,15060
17933,19366,554
17934,19366,637
17935,19366,1328
17936,19366,1415
17937,19366,2101
17938,19366,4048
17939,19366,6027
17940,19366,6054
17941,19366,6133
17942,19366,10232
17943,19366,10410
17944,19366,15175
17945,19366,18001
17946,19366,162710
17947,19366,187056
17948,19366,200907
17949,19366,208223
17950,19366,208461
17951,19366,208462
17952,19366,208463
17953,204082,818
17954,204082,2231
17955,204082,8440
17956,204082,11004
17957,204082,11199
17958,204082,11341
17959,204082,14736
17960,204082,14964
17961,204082,15095
17962,204082,15300
17963,204082,207726
17964,24100,818
17965,24100,3133
17966,24100,4197
17967,24100,10183
17968,24100,231407
17969,1599,572
17970,1599,703
17971,1599,931
17972,1599,3923
17973,1599,4108
17974,1599,4183
17975,1599,6562
17976,1599,9823
17977,1599,10183
17978,1599,11001
17979,1599,15325
17980,1599,18047
17981,1599,18330
17982,1599,162271
17983,1599,181324
17984,1599,197526
17985,1599,202692
17986,5550,679
17987,5550,4565
17988,5550,6149
17989,5550,9663
17990,5550,12190
17991,5550,33699
17992,5550,184213
17993,30379,4565
17994,42586,470
17995,42586,6464
17996,17709,10244
17997,17709,190760
17998,287948,396
17999,287948,9663
18000,287948,9937
18001,287948,33885
18002,287948,191845
18003,287948,210313
18004,7548,212
18005,7548,572
18006,7548,3737
18007,7548,5933
18008,7548,6034
18009,7548,6657
18010,7548,15149
18011,7548,33457
18012,9075,930
18013,9075,1199
18014,9075,1956
18015,9075,3246
18016,11661,65
18017,11661,2504
18018,11661,6062
18019,11661,10229
18020,11661,12990
18021,11661,207317
18022,109513,4009
18023,109513,161974
18024,109513,179431
18025,12085,10726
18026,12085,160488
18027,12085,187056
18028,204922,1453
18029,204922,2726
18030,204922,2879
18031,204922,11612
18032,204922,187844
18033,38985,1560
18034,38985,1926
18035,38985,6342
18036,38985,15009
18037,38985,33344
18038,38985,166974
18039,38985,168723
18040,38985,174468
18041,38985,181321
18042,38985,181322
18043,38985,181323
18044,38985,181324
18045,38985,181325
18046,44113,378
18047,44113,657
18048,44113,2887
18049,44113,3182
18050,44113,4459
18051,44113,5500
18052,44113,9758
18053,44113,11363
18054,44113,15232
18055,44113,15233
18056,44113,15234
18057,44113,15235
18058,21494,10965
18059,164457,378
18060,164457,380
18061,164457,2231
18062,164457,5301
18063,164457,9748
18064,164457,11494
18065,164457,13063
18066,164457,15108
18067,164457,18035
18068,164457,166816
18069,164457,195621
18070,164457,207268
18071,164457,207935
18072,164457,238189
18073,164457,238190
18074,4566,627
18075,4566,1946
18076,4566,2686
18077,4566,3692
18078,4566,4687
18079,4566,7335
18080,4566,7336
18081,4566,7337
18082,4566,7340
18083,17795,833
18084,17795,840
18085,17795,3635
18086,17795,15017
18087,17795,169028
18088,17795,169046
18089,1073,258
18090,1073,949
18091,1073,1812
18092,1073,1992
18093,1073,2340
18094,1073,3616
18095,1073,4183
18096,1073,6078
18097,1073,6092
18098,1073,9826
18099,1073,9937
18100,1073,10226
18101,1073,33705
18102,1073,159419
18103,1073,200883
18104,1073,207268
18105,153158,13042
18106,81836,588
18107,81836,156063
18108,81836,156934
18109,10724,334
18110,10724,3203
18111,10724,3773
18112,10724,3864
18113,10724,6093
18114,10724,9937
18115,9473,237
18116,9473,471
18117,9473,2482
18118,9473,2870
18119,9473,6154
18120,9473,6778
18121,9473,8102
18122,9473,8421
18123,9473,8636
18124,9473,8778
18125,9473,9663
18126,9473,9887
18127,9473,10033
18128,9473,10138
18129,9473,10988
18130,9473,11214
18131,9473,11217
18132,9473,11317
18133,9473,11324
18134,9473,11325
18135,9473,161919
18136,9473,203175
18137,2196,380
18138,2196,455
18139,2196,494
18140,2196,965
18141,2196,970
18142,2196,1328
18143,2196,1647
18144,2196,1909
18145,2196,3739
18146,2196,4432
18147,2196,4902
18148,2196,5498
18149,2196,5948
18150,2196,6410
18151,2196,11483
18152,2196,171070
18153,2196,189421
18154,1499,233
18155,1499,4379
18156,1499,10278
18157,20857,237
18158,82693,246
18159,82693,276
18160,82693,795
18161,82693,818
18162,82693,894
18163,82693,3344
18164,82693,6054
18165,82693,10226
18166,82693,41329
18167,82693,155816
18168,82693,162970
18169,82693,189447
18170,82693,189881
18171,1646,577
18172,1646,818
18173,1646,1739
18174,1646,2394
18175,1646,2913
18176,1646,4508
18177,1646,5565
18178,1646,5600
18179,1646,6270
18180,1646,6984
18181,1646,6985
18182,1646,6986
18183,1646,6987
18184,1646,7920
18185,1646,41385
18186,1646,181858
18187,1646,185722
18188,44944,293
18189,44944,493
18190,44944,570
18191,44944,9673
18192,44944,11925
18193,44944,33372
18194,4108,1926
18195,4108,3792
18196,4108,3796
18197,4108,6019
18198,8456,526
18199,8456,779
18200,8456,1353
18201,8456,1721
18202,8456,4613
18203,8456,5400
18204,8456,6075
18205,8456,6270
18206,8456,8508
18207,8456,9748
18208,8456,11221
18209,8456,12612
18210,8456,14819
18211,8456,156801
18212,8456,174244
18213,7341,236
18214,7341,255
18215,7341,293
18216,7341,657
18217,7341,2483
18218,7341,2884
18219,7341,5086
18220,7341,6270
18221,7341,8181
18222,7341,8508
18223,7341,9663
18224,7341,9826
18225,7341,10266
18226,7341,10508
18227,7341,11181
18228,7341,11221
18229,7341,15085
18230,7341,161320
18231,7341,171411
18232,7341,187056
18233,19255,10131
18234,19255,168468
18235,19255,168469
18236,19255,168471
18237,19255,168472
18238,19255,168477
18239,19255,168479
18240,19255,168481
18241,19255,168482
18242,19255,168483
18243,19255,168485
18244,19255,168486
18245,19255,168490
18246,19255,168491
18247,10187,840
18248,10187,2946
18249,10187,11999
18250,49517,470
18251,49517,2106
18252,49517,5265
18253,49517,11134
18254,49517,14617
18255,49517,14618
18256,50780,6300
18257,50780,187056
18258,16363,1411
18259,16363,1457
18260,16363,2901
18261,16363,4344
18262,16363,5744
18263,16363,13424
18264,16363,33613
18265,16363,155273
18266,16363,156187
18267,16363,158375
