id,movie_id,genre_id
3606,11551,14
3607,11551,878
3608,11551,28
3609,10336,28
3610,10336,12
3611,10336,14
3612,10336,27
3613,10336,878
3614,10336,53
3615,11362,28
3616,11362,12
3617,11362,18
3618,11362,53
3619,50348,80
3620,50348,18
3621,50348,53
3622,48138,28
3623,48138,9648
3624,48138,53
3625,1124,18
3626,1124,9648
3627,1124,53
3628,227159,35
3629,68179,16
3630,68179,35
3631,68179,12
3632,68179,10751
3633,68179,878
3634,1579,28
3635,1579,12
3636,1579,18
3637,1579,53
3638,708,28
3639,708,12
3640,708,53
3641,34851,28
3642,34851,878
3643,34851,12
3644,34851,53
3645,9930,35
3646,9930,80
3647,9930,18
3648,9930,10749
3649,9930,53
3650,1586,53
3651,1586,9648
3652,2044,10749
3653,2044,18
3654,2044,9648
3655,9913,18
3656,9913,27
3657,9913,9648
3658,9913,53
3659,71864,14
3660,71864,18
3661,71864,35
3662,71864,10751
3663,10761,35
3664,10761,10749
3665,209451,10402
3666,209451,18
3667,11975,18
3668,11975,80
3669,11975,53
3670,4970,27
3671,4970,53
3672,11831,18
3673,11831,36
3674,11831,9648
3675,9096,12
3676,440,14
3677,440,28
3678,440,878
3679,440,53
3680,440,27
3681,11011,35
3682,11011,10751
3683,10641,18
3684,10641,10749
3685,11172,35
3686,11172,10402
3687,11172,10749
3688,39513,12
3689,39513,35
3690,39513,878
3691,82687,35
3692,41446,27
3693,41446,9648
3694,8224,53
3695,8224,80
3696,8224,9648
3697,10537,18
3698,10537,10402
3699,225886,35
3700,10385,35
3701,10385,18
3702,55779,27
3703,55779,9648
3704,10154,35
3705,10154,80
3706,10154,10749
3707,10647,18
3708,10647,10749
3709,11431,35
3710,11431,18
3711,11431,10749
3712,8457,35
3713,188161,35
3714,188161,37
3715,8850,12
3716,8850,14
3717,8850,28
3718,8850,53
3719,8850,878
3720,64685,18
3721,38357,35
3722,38357,18
3723,38357,10749
3724,10060,18
3725,11398,80
3726,11398,28
3727,11398,12
3728,1833,18
3729,1833,10749
3730,10391,18
3731,10391,27
3732,10391,53
3733,10391,80
3734,8970,35
3735,9306,14
3736,9306,27
3737,9306,878
3738,11370,28
3739,11370,12
3740,11370,18
3741,12184,18
3742,1921,18
3743,1921,10749
3744,1683,27
3745,203,18
3746,203,80
3747,11858,35
3748,11858,10752
3749,62835,28
3750,62835,53
3751,62835,80
3752,62835,18
3753,18937,14
3754,18937,16
3755,18937,18
3756,18937,10749
3757,18937,10751
3758,13536,80
3759,13536,18
3760,13536,9648
3761,15556,18
3762,15556,10749
3763,10718,28
3764,11062,18
3765,11062,53
3766,10802,18
3767,1887,18
3768,1887,36
3769,6071,28
3770,6071,80
3771,6071,18
3772,6071,53
3773,10461,28
3774,10461,18
3775,10461,53
3776,10461,80
3777,80278,53
3778,80278,18
3779,12704,28
3780,12704,12
3781,12704,35
3782,10315,12
3783,10315,16
3784,10315,35
3785,10315,10751
3786,16643,35
3787,16643,18
3788,16643,10749
3789,2687,35
3790,2687,14
3791,2687,878
3792,194,35
3793,194,10749
3794,11025,35
3795,8849,35
3796,78698,12
3797,78698,18
3798,78698,10749
3799,30943,18
3800,30943,9648
3801,9544,27
3802,9544,53
3803,24418,12
3804,24418,14
3805,24418,28
3806,24418,53
3807,7288,28
3808,7288,35
3809,7288,53
3810,14655,35
3811,14655,10402
3812,24575,28
3813,24575,18
3814,24575,53
3815,10366,28
3816,10366,878
3817,19898,28
3818,19898,27
3819,19898,9648
3820,19898,878
3821,19898,53
3822,4965,28
3823,4965,878
3824,4965,53
3825,15074,28
3826,15074,12
3827,15074,18
3828,15074,53
3829,56715,35
3830,56715,14
3831,56715,878
3832,1272,878
3833,1272,53
3834,72358,18
3835,72358,35
3836,20542,12
3837,20542,14
3838,20542,16
3839,20542,35
3840,20542,878
3841,20542,10751
3842,266396,28
3843,266396,18
3844,266396,80
3845,9978,12
3846,9978,28
3847,9978,10751
3848,8271,53
3849,8271,18
3850,8271,9648
3851,10428,28
3852,10428,80
3853,10428,53
3854,10428,18
3855,5353,28
3856,5353,12
3857,5353,53
3858,5353,18
3859,11934,35
3860,11934,18
3861,14392,28
3862,14392,18
3863,14392,36
3864,19495,28
3865,19495,36
3866,19495,10752
3867,110415,28
3868,110415,878
3869,110415,18
3870,77459,12
3871,77459,16
3872,77459,35
3873,77459,10751
3874,77459,14
3875,26486,28
3876,26486,35
3877,9495,14
3878,9495,28
3879,9495,53
3880,256040,28
3881,256040,12
3882,256040,10752
3883,256040,36
3884,24420,18
3885,24420,10749
3886,24420,14
3887,1257,35
3888,62214,16
3889,62214,35
3890,62214,10751
3891,16320,878
3892,16320,28
3893,16320,12
3894,16320,53
3895,8842,10749
3896,8842,18
3897,9531,35
3898,9531,28
3899,9531,12
3900,9531,14
3901,9531,878
3902,64807,35
3903,12289,12
3904,12289,18
3905,12289,28
3906,11529,35
3907,11529,10749
3908,20943,35
3909,20943,10749
3910,9099,35
3911,9099,10751
3912,9488,28
3913,9488,12
3914,9488,10751
3915,193,878
3916,193,28
3917,193,12
3918,193,53
3919,44865,28
3920,44865,18
3921,44865,36
3922,55787,18
3923,55787,10749
3924,257932,12
3925,257932,10751
3926,257932,14
3927,257932,16
3928,10400,18
3929,1957,18
3930,1957,53
3931,10833,80
3932,10833,35
3933,10833,10749
3934,256961,28
3935,256961,35
3936,256961,10751
3937,5852,18
3938,5852,10749
3939,5852,53
3940,12312,35
3941,622,27
3942,622,9648
3943,622,53
3944,11306,18
3945,11306,53
3946,12508,10402
3947,12508,18
3948,12508,35
3949,25793,18
3950,10534,28
3951,10534,18
3952,1091,27
3953,1091,9648
3954,1091,878
3955,87421,878
3956,87421,28
3957,87421,53
3958,10871,28
3959,10871,12
3960,10871,9648
3961,10871,53
3962,13503,28
3963,13503,37
3964,13600,12
3965,13600,10751
3966,13600,14
3967,68722,18
3968,14324,12
3969,14324,28
3970,14324,35
3971,14324,10749
3972,14325,18
3973,299687,12
3974,299687,878
3975,312221,18
3976,23168,80
3977,23168,18
3978,23168,53
3979,76494,10749
3980,76494,35
3981,76494,18
3982,4944,35
3983,4944,18
3984,10488,12
3985,10488,35
3986,10488,10751
3987,10488,14
3988,96721,18
3989,96721,28
3990,334,18
3991,23742,28
3992,23742,35
3993,23742,80
3994,259694,35
3995,259694,10749
3996,62837,18
3997,62837,10751
3998,8966,12
3999,8966,14
4000,8966,18
4001,8966,10749
4002,8470,18
4003,8470,53
4004,8470,80
4005,11001,28
4006,11001,35
4007,11001,80
4008,138832,35
4009,138832,80
4010,16911,28
4011,16911,14
4012,16911,878
4013,16911,53
4014,2163,18
4015,2163,28
4016,2163,53
4017,36670,12
4018,36670,28
4019,36670,53
4020,23048,878
4021,23048,35
4022,23048,12
4023,227735,10751
4024,227735,18
4025,2155,53
4026,8409,28
4027,8409,18
4028,222936,18
4029,222936,35
4030,222936,10749
4031,31908,36
4032,31908,18
4033,10219,18
4034,10219,10749
4035,48171,18
4036,48171,53
4037,48171,27
4038,782,53
4039,782,878
4040,782,9648
4041,782,10749
4042,75531,18
4043,75531,35
4044,11802,16
4045,11802,10751
4046,9776,35
4047,18785,35
4048,365222,28
4049,365222,18
4050,365222,36
4051,817,12
4052,817,35
4053,817,80
4054,817,878
4055,268,14
4056,268,28
4057,45054,18
4058,943,12
4059,943,28
4060,943,35
4061,943,53
4062,943,80
4063,22881,18
4064,10054,28
4065,10054,35
4066,10054,10751
4067,10054,12
4068,51540,35
4069,51540,80
4070,44264,18
4071,44264,12
4072,44264,37
4073,350,35
4074,350,18
4075,350,10749
4076,152,878
4077,152,12
4078,152,9648
4079,109431,35
4080,109431,80
4081,1598,80
4082,1598,53
4083,8065,18
4084,8065,80
4085,271718,35
4086,11638,35
4087,11638,10749
4088,409,18
4089,409,10749
4090,409,10752
4091,2118,80
4092,2118,18
4093,2118,9648
4094,2118,53
4095,11459,12
4096,11459,35
4097,11459,10751
4098,10806,35
4099,10806,10749
4100,9348,878
4101,9348,27
4102,9348,28
4103,377,27
4104,8843,27
4105,8843,878
4106,8843,53
4107,9313,28
4108,9313,12
4109,9313,18
4110,39486,18
4111,1273,12
4112,1273,16
4113,1273,35
4114,1273,10751
4115,13920,18
4116,50544,10749
4117,50544,35
4118,325133,35
4119,140823,35
4120,140823,18
4121,140823,36
4122,1883,18
4123,1883,36
4124,89492,35
4125,22949,35
4126,22949,10751
4127,12437,14
4128,12437,28
4129,12437,12
4130,12437,878
4131,12437,53
4132,2959,35
4133,9957,35
4134,11648,35
4135,11648,10749
4136,9366,80
4137,9366,18
4138,9366,53
4139,1576,27
4140,1576,28
4141,1576,878
4142,609,27
4143,5516,35
4144,5516,80
4145,5516,53
4146,13051,28
4147,49530,28
4148,49530,53
4149,49530,878
4150,34806,35
4151,34806,10749
4152,49022,35
4153,49022,18
4154,49022,10749
4155,11469,12
4156,11469,35
4157,11469,14
4158,23479,35
4159,23479,10751
4160,11667,28
4161,11667,12
4162,11667,53
4163,423,18
4164,423,10752
4165,2447,18
4166,2447,36
4167,10066,27
4168,2288,18
4169,2288,10749
4170,88794,18
4171,88794,80
4172,88794,36
4173,13515,27
4174,13515,9648
4175,13515,53
4176,11979,18
4177,11979,14
4178,11979,27
4179,169,878
4180,169,28
4181,169,53
4182,8090,18
4183,11622,35
4184,11622,10749
4185,3604,878
4186,9541,35
4187,9541,10749
4188,94348,28
4189,94348,53
4190,94348,80
4191,94348,9648
4192,8197,80
4193,8197,18
4194,8197,9648
4195,8197,53
4196,336004,80
4197,336004,28
4198,336004,53
4199,35019,35
4200,35019,14
4201,10410,80
4202,10410,36
4203,8836,18
4204,8836,9648
4205,8836,878
4206,8836,53
4207,14442,10751
4208,14442,14
4209,14442,35
4210,321741,18
4211,59965,53
4212,59965,28
4213,59965,9648
4214,14175,16
4215,14175,10751
4216,14175,12
4217,11004,35
4218,11004,18
4219,11918,28
4220,11918,35
4221,11918,878
4222,98357,53
4223,98357,80
4224,98357,18
4225,10012,27
4226,10012,35
4227,49526,80
4228,49526,28
4229,49526,53
4230,268920,28
4231,268920,35
4232,268920,80
4233,9093,10752
4234,9093,12
4235,9093,18
4236,9093,10749
4237,119283,28
4238,119283,80
4239,11823,35
4240,11823,10749
4241,35169,35
4242,118957,28
4243,118957,27
4244,118957,53
4245,849,14
4246,849,28
4247,849,12
4248,4515,28
4249,4515,12
4250,4515,18
4251,4515,36
4252,18886,28
4253,18886,12
4254,18886,18
4255,18886,53
4256,6575,35
4257,6575,10402
4258,6440,18
4259,6440,10749
4260,13496,28
4261,13496,37
4262,18320,18
4263,18320,36
4264,18320,10749
4265,22787,28
4266,22787,80
4267,22787,9648
4268,22787,53
4269,8967,18
4270,8967,14
4271,37498,28
4272,37498,12
4273,37498,53
4274,144336,28
4275,144336,18
4276,144336,53
4277,144336,80
4278,9616,18
4279,9616,14
4280,9616,27
4281,9616,9648
4282,9616,10749
4283,9616,53
4284,13056,28
4285,13056,80
4286,14113,10751
4287,14113,14
4288,14113,35
4289,285783,12
4290,285783,18
4291,285783,53
4292,49478,14
4293,49478,10751
4294,49478,28
4295,9726,35
4296,9726,18
4297,9726,10749
4298,20763,18
4299,9702,28
4300,9702,80
4301,9702,18
4302,9702,53
4303,9311,28
4304,9311,80
4305,9311,18
4306,9311,9648
4307,9311,53
4308,9280,53
4309,9280,80
4310,9280,10749
4311,26843,28
4312,26843,36
4313,26843,10752
4314,11876,10752
4315,11876,12
4316,11876,18
4317,11876,10749
4318,22267,18
4319,22267,10752
4320,22267,10749
4321,22267,37
4322,45958,18
4323,1969,28
4324,1969,35
4325,1969,37
4326,1969,80
4327,310706,18
4328,310706,80
4329,198663,28
4330,198663,9648
4331,198663,878
4332,198663,53
4333,239573,35
4334,10436,18
4335,10436,10749
4336,1381,18
4337,1381,12
4338,1381,878
4339,1381,10749
4340,2162,28
4341,2162,35
4342,2162,53
4343,127493,28
4344,127493,80
4345,127493,18
4346,127493,53
4347,12429,16
4348,12429,10751
4349,228205,18
4350,228205,10749
4351,2900,18
4352,2900,878
4353,2900,53
4354,21311,10749
4355,21311,18
4356,21311,12
4357,77875,35
4358,77875,10749
4359,192136,18
4360,192136,36
4361,18254,18
4362,18254,36
4363,881,18
4364,10877,28
4365,10877,80
4366,10877,53
4367,9600,80
4368,9600,35
4369,202575,10751
4370,202575,14
4371,202575,16
4372,202575,12
4373,71469,27
4374,71469,28
4375,71469,53
4376,71469,878
4377,85446,10402
4378,85446,18
4379,85446,10749
4380,326,28
4381,326,80
4382,326,27
4383,326,53
4384,10685,9648
4385,10685,53
4386,7220,28
4387,7220,80
4388,7220,18
4389,9763,18
4390,72387,28
4391,72387,80
4392,72387,53
4393,12596,35
4394,12596,18
4395,1892,12
4396,1892,28
4397,1892,878
4398,13460,28
4399,13460,53
4400,13460,878
4401,8055,18
4402,8055,10749
4403,50647,35
4404,10719,35
4405,10719,10751
4406,10719,14
4407,9294,18
4408,9294,14
4409,9294,10749
4410,9294,878
4411,11888,12
4412,11888,35
4413,11888,10751
4414,9647,14
4415,9647,35
4416,9647,18
4417,9353,35
4418,9353,10751
4419,55721,35
4420,55721,10749
4421,109414,28
4422,109414,35
4423,10307,27
4424,11978,18
4425,22907,28
4426,22907,80
4427,22907,18
4428,22907,53
4429,87567,35
4430,38322,80
4431,38322,35
4432,38322,28
4433,45612,53
4434,45612,878
4435,45612,9648
4436,7305,28
4437,7305,12
4438,7305,18
4439,7305,53
4440,3594,53
4441,3594,18
4442,3594,9648
4443,157841,12
4444,157841,18
4445,157841,10751
4446,11519,28
4447,11519,35
4448,12920,18
4449,12920,10751
4450,59,18
4451,59,53
4452,59,80
4453,9335,28
4454,9335,53
4455,9335,80
4456,12106,28
4457,12106,37
4458,11141,28
4459,11141,35
4460,11141,10749
4461,11141,53
4462,8649,18
4463,31867,28
4464,31867,878
4465,31867,53
4466,31867,80
4467,10253,14
4468,10253,18
4469,10253,27
4470,10253,28
4471,10253,53
4472,10253,878
4473,3587,14
4474,3587,35
4475,3587,10751
4476,124459,35
4477,24662,16
4478,24662,35
4479,24662,10751
4480,24662,10402
4481,32274,18
4482,182,10752
4483,182,80
4484,182,18
4485,182,9648
4486,182,10749
4487,182,53
4488,5494,12
4489,28,18
4490,28,10752
4491,38073,35
4492,38073,18
4493,38073,10749
4494,2054,10402
4495,2054,18
4496,2054,10751
4497,302156,28
4498,606,18
4499,87502,18
4500,698,28
4501,698,12
4502,698,53
4503,698,878
4504,120467,35
4505,120467,18
4506,11313,18
4507,11313,9648
4508,6488,35
4509,6488,27
4510,10559,80
4511,10559,18
4512,10559,878
4513,10559,53
4514,296099,35
4515,8012,35
4516,8012,53
4517,8012,80
4518,1574,28
4519,1574,35
4520,1574,80
4521,1574,18
4522,1574,10402
4523,9032,35
4524,9032,18
4525,2770,35
4526,2770,10749
4527,862,16
4528,862,35
4529,862,10751
4530,1637,28
4531,1637,12
4532,1637,80
4533,72570,18
4534,72570,10749
4535,27569,18
4536,10637,18
4537,1669,28
4538,1669,12
4539,1669,53
4540,132363,18
4541,9472,35
4542,2907,27
4543,2907,35
4544,2907,14
4545,9273,80
4546,9273,35
4547,9273,12
4548,9880,35
4549,9880,10751
4550,9880,10749
4551,2925,35
4552,807,80
4553,807,9648
4554,807,53
4555,17654,878
4556,11836,16
4557,11836,35
4558,11836,10751
4559,322,53
4560,322,80
4561,322,18
4562,322,9648
4563,70,18
4564,9535,35
4565,9535,80
4566,11036,10749
4567,11036,18
4568,6557,35
4569,6557,10749
4570,18126,35
4571,18126,18
4572,18126,10751
4573,18126,10402
4574,18126,10749
4575,16340,12
4576,16340,16
4577,16340,35
4578,16340,10751
4579,10333,18
4580,10333,10749
4581,4476,12
4582,4476,18
4583,4476,10749
4584,4476,10752
4585,22947,18
4586,22947,10749
4587,2755,18
4588,2755,35
4589,82654,27
4590,82654,35
4591,82654,10749
4592,59967,28
4593,59967,53
4594,59967,878
4595,16300,14
4596,16300,35
4597,16300,878
4598,16300,10749
4599,9598,14
4600,9598,18
4601,9598,35
4602,9598,10751
4603,82696,18
4604,82696,35
4605,82696,10749
4606,9870,35
4607,9870,10749
4608,9870,18
4609,8292,28
4610,8292,80
4611,8780,35
4612,9715,18
4613,9715,10749
4614,10521,35
4615,10762,28
4616,10762,12
4617,10762,35
4618,10762,53
4619,10096,35
4620,10096,14
4621,10096,10749
4622,59436,14
4623,59436,35
4624,59436,10749
4625,227783,16
4626,227783,35
4627,227783,10751
4628,227783,12
4629,4133,80
4630,4133,18
4631,10207,10749
4632,10207,18
4633,172,878
4634,172,28
4635,172,12
4636,172,53
4637,21972,35
4638,21972,18
4639,21972,10751
4640,21972,14
4641,36593,35
4642,36593,80
4643,707,12
4644,707,28
4645,707,53
4646,533,12
4647,533,16
4648,533,35
4649,533,10751
4650,6023,18
4651,6023,10749
4652,6439,35
4653,4347,18
4654,4347,10749
4655,37056,35
4656,37056,18
4657,37056,10749
4658,4105,28
4659,4105,53
4660,4105,80
4661,76489,35
4662,3933,10749
4663,3933,14
4664,3933,16
4665,3933,10402
4666,9918,18
4667,273481,28
4668,273481,80
4669,273481,18
4670,273481,9648
4671,273481,53
4672,307081,28
4673,307081,18
4674,16871,27
4675,16871,53
4676,293863,14
4677,293863,18
4678,293863,10749
4679,13156,35
4680,13156,18
4681,13156,10751
4682,41233,18
4683,41233,10749
4684,9266,12
4685,1262,35
4686,1262,18
4687,1262,14
4688,1262,10749
4689,4513,27
4690,4513,53
4691,22970,27
4692,22970,53
4693,7278,35
4694,9013,12
4695,9013,35
4696,9013,80
4697,865,28
4698,865,878
4699,10776,27
4700,10776,35
4701,10776,10402
4702,50456,28
4703,50456,53
4704,50456,12
4705,9823,28
4706,9823,14
4707,9823,878
4708,59861,35
4709,59861,10749
4710,59861,18
4711,133805,18
4712,133805,27
4713,12763,10402
4714,9766,28
4715,9766,12
4716,9766,80
4717,9766,18
4718,14034,28
4719,14034,35
4720,12244,28
4721,12244,12
4722,12244,16
4723,12244,878
4724,12244,53
4725,109421,53
4726,109421,80
4727,109421,18
4728,11137,35
4729,11137,10749
4730,51162,16
4731,51162,10751
4732,10152,35
4733,9452,35
4734,9452,18
4735,239566,18
4736,239566,10402
4737,53113,18
4738,53113,10749
4739,9271,28
4740,9271,80
4741,9271,878
4742,9271,53
4743,4474,14
4744,4474,18
4745,4474,28
4746,4474,35
4747,4474,80
4748,4474,878
4749,184346,53
4750,184346,80
4751,184346,27
4752,48340,28
4753,48340,53
4754,14846,35
4755,14846,10749
4756,14846,18
4757,72207,35
4758,16232,35
4759,16232,18
4760,43539,10749
4761,43539,18
4762,43539,53
4763,43539,80
4764,9920,878
4765,9920,28
4766,9920,53
4767,8978,53
4768,11702,28
4769,11702,18
4770,11702,80
4771,11702,53
4772,18550,28
4773,18550,35
4774,18550,53
4775,8869,28
4776,8869,35
4777,8869,27
4778,8869,53
4779,43347,18
4780,43347,35
4781,43347,10749
4782,3489,80
4783,3489,9648
4784,3489,53
4785,9701,18
4786,2122,35
4787,2122,53
4788,2122,80
4789,37707,27
4790,37707,53
4791,37707,878
4792,10658,35
4793,10658,14
4794,10658,878
4795,13150,53
4796,13150,80
4797,13150,18
4798,9042,28
4799,9042,12
4800,9042,27
4801,9042,53
4802,17813,35
4803,17813,10749
4804,11208,18
4805,11208,9648
4806,11208,10749
4807,11208,53
4808,58151,27
4809,58151,35
4810,11400,18
4811,11400,36
4812,11400,10749
4813,10350,28
4814,10350,878
4815,28902,18
4816,28902,53
4817,14164,28
4818,14164,12
4819,14164,14
4820,14164,878
4821,14164,53
4822,76640,28
4823,76640,80
4824,76640,53
4825,11058,18
4826,11058,27
4827,11058,878
4828,11058,53
4829,14844,35
4830,14844,10749
4831,57089,35
4832,57089,16
4833,57089,10751
4834,1947,18
4835,8054,12
4836,8054,14
4837,8054,9648
4838,46829,35
4839,46829,18
4840,146238,80
4841,146238,53
4842,146238,18
4843,9989,28
4844,9989,80
4845,9989,18
4846,9665,10752
4847,311,18
4848,311,80
4849,102362,53
4850,102362,28
4851,102362,80
4852,102362,18
4853,11162,18
4854,11162,10749
4855,6016,80
4856,6016,18
4857,6016,53
4858,17186,28
4859,17186,12
4860,17186,18
4861,17186,10749
4862,13967,18
4863,13967,10751
4864,13967,10749
4865,2008,14
4866,2008,18
4867,2008,28
4868,2008,53
4869,2008,10749
4870,9053,12
4871,9053,28
4872,9053,53
4873,4512,28
4874,4512,18
4875,4512,37
4876,76349,12
4877,76349,18
4878,76349,28
4879,76349,36
4880,76349,10752
4881,31203,35
4882,265208,53
4883,265208,80
4884,265208,18
4885,45610,28
4886,45610,53
4887,45610,80
4888,50135,16
4889,50135,10751
4890,50135,35
4891,1874,36
4892,1874,18
4893,271331,18
4894,215211,10749
4895,215211,18
4896,367961,14
4897,367961,12
4898,367961,16
4899,10955,80
4900,10955,53
4901,223702,12
4902,223702,16
4903,223702,35
4904,223702,14
4905,254470,35
4906,254470,10402
4907,69,18
4908,69,10402
4909,69,10749
4910,4967,35
4911,9449,12
4912,9449,14
4913,9449,28
4914,9449,35
4915,9449,10751
4916,11499,18
4917,11499,36
4918,4912,35
4919,4912,80
4920,4912,18
4921,4912,10749
4922,4912,53
4923,12771,35
4924,12771,10749
4925,323676,35
4926,12506,18
4927,24071,35
4928,24071,18
4929,24071,10749
4930,11249,18
4931,11249,27
4932,11249,35
4933,9667,18
4934,9667,9648
4935,9667,53
4936,9667,14
4937,812,16
4938,812,10751
4939,812,35
4940,812,12
4941,812,14
4942,812,10749
4943,277216,18
4944,277216,10402
4945,87,12
4946,87,28
4947,14444,16
4948,14444,10751
4949,2043,80
4950,2043,9648
4951,2043,53
4952,2043,28
4953,315664,35
4954,315664,18
4955,1428,28
4956,562,28
4957,562,53
4958,15373,35
4959,318846,35
4960,318846,18
4961,26320,10402
4962,26320,35
4963,26320,18
4964,14292,18
4965,14292,36
4966,924,14
4967,924,27
4968,924,28
4969,2018,35
4970,192577,16
4971,192577,878
4972,9428,35
4973,9428,18
4974,2832,9648
4975,2832,53
4976,137093,35
4977,699,12
4978,699,28
4979,699,53
4980,9778,35
4981,9778,10749
4982,8831,53
4983,8831,878
4984,8831,28
4985,8831,80
4986,9398,35
4987,112949,10749
4988,10439,35
4989,10439,10751
4990,10439,14
4991,3638,35
4992,23483,28
4993,23483,80
4994,62206,28
4995,62206,12
4996,62206,35
4997,10577,53
4998,10577,27
4999,218778,10751
5000,218778,35
5001,4348,18
5002,4348,10749
5003,78,878
5004,78,18
5005,78,53
5006,11780,12
5007,192102,28
5008,192102,18
5009,192102,53
5010,192102,80
5011,2001,18
5012,2001,80
5013,2001,53
5014,10383,27
5015,10383,53
5016,11516,99
5017,10025,35
5018,10025,18
5019,10025,10751
5020,10025,14
5021,10025,10749
5022,15198,18
5023,15198,35
5024,23172,28
5025,23172,35
5026,23172,10751
5027,17834,12
5028,17834,35
5029,17834,10751
5030,17834,14
5031,10016,28
5032,10016,27
5033,10016,878
5034,10317,35
5035,10317,18
5036,58431,10749
5037,58431,27
5038,58431,35
5039,58431,53
5040,9746,18
5041,13092,35
5042,13092,10749
5043,13092,18
5044,59859,28
5045,59859,12
5046,59859,80
5047,13495,28
5048,254473,28
5049,254473,80
5050,254473,18
5051,700,12
5052,700,28
5053,700,53
5054,4964,35
5055,4964,10749
5056,4964,18
5057,10024,18
5058,13490,35
5059,13490,18
5060,15927,18
5061,15927,12
5062,15927,36
5063,1259,18
5064,1259,10749
5065,5125,18
5066,5125,53
5067,174,878
5068,174,28
5069,174,12
5070,174,53
5071,9583,35
5072,9583,18
5073,9583,10749
5074,9437,18
5075,9437,9648
5076,9437,53
5077,9437,80
5078,525,10402
5079,525,35
5080,525,28
5081,525,80
5082,10188,12
5083,10188,35
5084,10188,18
5085,10188,10751
5086,63574,35
5087,63574,10402
5088,245,18
5089,245,35
5090,245,10749
5091,9825,27
5092,9825,35
5093,9825,28
5094,9825,878
5095,9825,53
5096,186,18
5097,186,53
5098,186,80
5099,186,9648
5100,9549,18
5101,9549,36
5102,61891,18
5103,61891,36
5104,61891,53
5105,34584,18
5106,34584,10751
5107,34584,14
5108,34584,12
5109,2666,9648
5110,2666,878
5111,12783,18
5112,12783,36
5113,12783,10749
5114,13155,12
5115,13155,10751
5116,13155,14
5117,42807,80
5118,42807,28
5119,42807,18
5120,28355,27
5121,28355,9648
5122,28355,53
5123,8080,80
5124,8080,53
5125,5126,18
5126,56288,10751
5127,56288,35
5128,56288,28
5129,303858,53
5130,1613,53
5131,1613,28
5132,1613,35
5133,1613,80
5134,31582,35
5135,31582,18
5136,16617,9648
5137,16617,53
5138,16617,80
5139,8944,35
5140,8944,18
5141,41488,18
5142,41488,53
5143,37028,35
5144,37028,18
5145,37028,10402
5146,14560,28
5147,14560,12
5148,14560,35
5149,14560,10751
5150,10330,35
5151,6957,35
5152,6957,10749
5153,1934,10749
5154,1934,36
5155,169917,80
5156,169917,18
5157,169917,9648
5158,169917,53
5159,951,35
5160,10189,28
5161,10189,35
5162,9454,18
5163,9454,10749
5164,9454,35
5165,2055,37
5166,1551,18
5167,1551,27
5168,1551,878
5169,1551,53
5170,5902,18
5171,5902,36
5172,5902,10752
5173,11460,27
5174,11460,53
5175,9358,27
5176,9358,9648
5177,134,28
5178,134,12
5179,134,35
5180,22894,27
5181,134374,53
5182,134374,80
5183,134374,28
5184,1901,35
5185,1901,18
5186,1901,10749
5187,15028,12
5188,15028,10751
5189,15028,878
5190,15028,53
5191,11509,28
5192,11509,80
5193,11509,18
5194,11509,37
5195,7445,18
5196,7445,53
5197,7445,10752
5198,17047,35
5199,62838,35
5200,62838,10749
5201,2057,18
5202,2057,53
5203,2057,9648
5204,2057,10749
5205,70436,80
5206,70436,53
5207,70436,9648
5208,16784,35
5209,8011,28
5210,8011,14
5211,8011,878
5212,31640,80
5213,31640,18
5214,31640,53
5215,9092,14
5216,9092,27
5217,2779,35
5218,2779,80
5219,2779,9648
5220,2779,10749
5221,2779,53
5222,316002,10749
5223,316002,35
5224,36355,12
5225,36355,10751
5226,238615,878
5227,238615,9648
5228,238615,53
5229,1985,18
5230,1985,9648
5231,1985,53
5232,615,18
5233,788,35
5234,788,18
5235,788,10751
5236,380,18
5237,13223,18
5238,10523,18
5239,10523,36
5240,8681,28
5241,8681,53
5242,239571,18
5243,239571,10749
5244,619,53
5245,619,28
5246,619,18
5247,619,10402
5248,619,10749
5249,424,18
5250,424,36
5251,424,10752
5252,50014,18
5253,162903,18
5254,162903,53
5255,11024,9648
5256,11024,14
5257,11024,12
5258,11024,35
5259,208763,53
5260,208763,12
5261,208763,9648
5262,208763,14
5263,6466,27
5264,254024,53
5265,254024,18
5266,12589,28
5267,12589,12
5268,12589,16
5269,12589,35
5270,12589,10751
5271,12589,14
5272,12589,878
5273,7191,28
5274,7191,53
5275,7191,878
5276,1497,878
5277,1497,12
5278,1497,28
5279,1497,35
5280,1497,10751
5281,117,80
5282,117,18
5283,117,36
5284,117,53
5285,6977,80
5286,6977,18
5287,6977,53
5288,168530,28
5289,168530,35
5290,634,35
5291,634,10749
5292,634,18
5293,392,35
5294,392,18
5295,392,10749
5296,10327,35
5297,88042,35
5298,41630,35
5299,41630,10749
5300,11969,28
5301,11969,12
5302,11969,18
5303,11969,36
5304,11969,37
5305,2085,28
5306,2085,80
5307,2085,53
5308,794,27
5309,794,53
5310,9286,27
5311,9286,9648
5312,77877,18
5313,77877,10749
5314,1265,12
5315,1265,18
5316,1265,10751
5317,866,18
5318,175555,35
5319,175555,18
5320,75174,28
5321,75174,18
5322,75174,53
5323,11096,27
5324,11096,9648
5325,11096,53
5326,8699,35
5327,769,18
5328,769,80
5329,10923,28
5330,11283,14
5331,11283,35
5332,11283,10751
5333,111,28
5334,111,80
5335,111,18
5336,111,53
5337,11676,28
5338,11676,12
