id,movie_id,company_id
6979,228194,7294
6980,228194,9195
6981,228194,31893
6982,1642,5
6983,10950,12
6984,235260,7483
6985,235260,23920
6986,277,126
6987,277,7733
6988,277,7734
6989,277,7735
6990,277,7736
6991,8999,14
6992,8999,435
6993,8999,23635
6994,11323,129
6995,11323,4205
6996,11323,6194
6997,11323,6735
6998,11323,6822
6999,10445,5553
7000,10445,11308
7001,11453,441
7002,11453,879
7003,11453,2608
7004,146239,27
7005,146239,9195
7006,205588,694
7007,205588,9349
7008,205588,20664
7009,205588,28275
7010,205588,36615
7011,205588,58773
7012,10878,79
7013,10878,172
7014,10878,441
7015,82650,711
7016,10279,4319
7017,10279,9195
7018,2294,7405
7019,2294,16934
7020,2294,53009
7021,2176,333
7022,270487,33
7023,270487,2092
7024,270487,10163
7025,19366,33
7026,19366,2527
7027,19366,8411
7028,19366,24851
7029,204082,10254
7030,204082,10427
7031,24100,12
7032,1599,43
7033,1599,258
7034,1599,892
7035,1599,8874
7036,1599,23488
7037,1599,23489
7038,5550,41
7039,30379,5044
7040,30379,5045
7041,42586,4
7042,42586,15152
7043,17709,33
7044,17709,1301
7045,17709,1302
7046,287948,6896
7047,7548,2267
7048,7548,2268
7049,9075,234
7050,9075,264
7051,9075,865
7052,9075,1991
7053,9075,2254
7054,9075,4247
7055,9075,4508
7056,9075,7307
7057,9075,8676
7058,9075,11921
7059,9075,12046
7060,9075,16618
7061,9075,21972
7062,9075,23192
7063,9075,23238
7064,9075,25487
7065,9075,25488
7066,11661,191
7067,11661,3244
7068,11661,3823
7069,11661,4176
7070,11661,10441
7071,11661,11773
7072,11661,17873
7073,109513,10424
7074,109513,10425
7075,109513,10426
7076,109513,11448
7077,12085,10254
7078,12085,52046
7079,204922,694
7080,204922,1645
7081,204922,10254
7082,204922,17513
7083,204922,18230
7084,204922,36991
7085,38985,4
7086,38985,33
7087,38985,10956
7088,44113,6572
7089,44113,6573
7090,164457,562
7091,164457,1645
7092,164457,7295
7093,164457,18617
7094,164457,19177
7095,4566,97
7096,4566,932
7097,4566,14315
7098,17795,6194
7099,17795,8797
7100,17795,16774
7101,1073,126
7102,1073,3287
7103,1073,22512
7104,1073,22513
7105,1073,22514
7106,153158,5517
7107,153158,11408
7108,153158,11427
7109,153158,21915
7110,153158,22128
7111,153158,22130
7112,153158,22133
7113,153158,22134
7114,153158,22135
7115,81836,1824
7116,81836,6246
7117,81836,12010
7118,81836,12966
7119,10724,171
7120,9473,4
7121,9473,258
7122,9473,1538
7123,9473,6194
7124,9473,7480
7125,9473,45852
7126,2196,737
7127,2196,1012
7128,2196,1013
7129,2196,1014
7130,2196,3801
7131,2196,10760
7132,1499,12
7133,1499,969
7134,1499,53677
7135,20857,4
7136,20857,3858
7137,20857,3859
7138,20857,3860
7139,82693,308
7140,1646,215
7141,1646,216
7142,1646,20396
7143,44944,35
7144,4108,356
7145,4108,972
7146,4108,5358
7147,4108,6896
7148,8456,491
7149,8456,551
7150,8456,23423
7151,7341,60
7152,7341,2229
7153,19255,1522
7154,19255,10146
7155,19255,12808
7156,10187,9195
7157,31005,2154
7158,31005,9195
7159,31005,13816
7160,31005,41251
7161,31005,41252
7162,49517,694
7163,49517,2051
7164,49517,5358
7165,49517,6301
7166,49517,10163
7167,49517,23697
7168,44857,8411
7169,44857,67883
7170,44857,67884
7171,44857,67885
7172,50780,491
7173,50780,6735
7174,50780,6736
7175,50780,10039
7176,16363,33
7177,16363,5902
7178,1946,803
7179,1946,804
7180,1946,805
7181,1946,806
7182,1946,807
7183,1946,808
7184,1946,809
7185,1946,20170
7186,85,1
7187,85,4
7188,772,306
7189,772,477
7190,840,441
7191,840,8263
7192,840,11458
7193,9682,7405
7194,96,4
7195,96,30
7196,96,10288
7197,10678,1172
7198,10678,9195
7199,274,41
7200,274,55072
7201,8872,4
7202,16290,746
7203,579,33
7204,14405,2
7205,138843,12
7206,138843,11565
7207,138843,31375
7208,11637,5
7209,11637,497
7210,11637,2780
7211,226486,12
7212,226486,4740
7213,1584,4
7214,1584,258
7215,1584,2348
7216,1584,8647
7217,1584,21409
7218,1584,88628
7219,9312,12
7220,9312,4174
7221,12153,5
7222,12153,497
7223,12153,1608
7224,12153,67253
7225,65057,43
7226,65057,444
7227,65057,2361
7228,8326,2
7229,8326,2377
7230,8326,10221
7231,8326,11317
7232,35690,9195
7233,76203,81
7234,76203,508
7235,76203,1246
7236,76203,9349
7237,76203,10104
7238,13497,711
7239,35688,35
7240,35688,6567
7241,162,306
7242,296096,12
7243,296096,5219
7244,296096,8411
7245,103370,3096
7246,1051,306
7247,1051,646
7248,1051,73950
7249,376659,47729
7250,376659,78996
7251,376659,90185
7252,10073,508
7253,10073,1171
7254,10073,10104
7255,16690,2
7256,16690,3475
7257,16690,3476
7258,16690,5391
7259,16690,12402
7260,273895,81
7261,273895,3298
7262,273895,3573
7263,273895,6708
7264,273895,7981
7265,14873,2
7266,14873,3475
7267,14873,3476
7268,14873,5391
7269,8968,768
7270,8968,830
7271,8968,3287
7272,8968,7893
7273,9963,559
7274,9963,1172
7275,9963,2378
7276,15655,2
7277,21208,1786
7278,21208,4252
7279,21208,4253
7280,21208,5870
7281,272878,5219
7282,272878,6194
7283,272878,8411
7284,272878,83397
7285,9760,306
7286,9760,508
7287,9760,10104
7288,9760,23596
7289,314365,33
7290,314365,6735
7291,314365,10039
7292,314365,42421
7293,314365,75807
7294,13279,3287
7295,13279,12485
7296,1975,441
7297,1975,768
7298,1975,829
7299,33644,306
7300,1649,41
7301,1649,365
7302,9895,33
7303,9895,10210
7304,9570,3166
7305,27579,10059
7306,27579,10146
7307,27579,20899
7308,27579,22695
7309,27579,72503
7310,16052,4729
7311,16052,9313
7312,40264,508
7313,40264,2648
7314,1164,838
7315,1164,2531
7316,1164,10039
7317,1164,11258
7318,239678,705
7319,239678,2575
7320,239678,6194
7321,14359,258
7322,14359,3534
7323,3989,4
7324,3989,258
7325,76617,925
7326,76617,6644
7327,1710,508
7328,1710,10104
7329,4258,7405
7330,20391,4
7331,20391,171
7332,20391,12049
7333,10139,10146
7334,335778,5
7335,335778,10156
7336,335778,10285
7337,335778,59827
7338,9645,79
7339,9645,172
7340,9645,1786
7341,9645,6194
7342,9645,53238
7343,55465,12
7344,55465,771
7345,617,5
7346,617,1236
7347,19904,3287
7348,48289,14
7349,48289,5374
7350,48289,9217
7351,243,32
7352,243,9195
7353,6933,763
7354,6933,1088
7355,6933,2073
7356,6933,20363
7357,17182,4
7358,8848,507
7359,8848,748
7360,8848,2729
7361,8848,7295
7362,8848,37774
7363,38,10039
7364,38,10059
7365,38,10146
7366,38303,5698
7367,38303,9195
7368,38303,11837
7369,1266,43
7370,1266,508
7371,1266,6332
7372,1266,10405
7373,107985,33
7374,107985,443
7375,107985,10146
7376,107985,10163
7377,14043,449
7378,14043,2596
7379,14043,6194
7380,19901,1632
7381,19901,3135
7382,19901,3207
7383,19901,4024
7384,19901,8724
7385,34016,27
7386,34016,54634
7387,59860,444
7388,59860,508
7389,59860,711
7390,59860,813
7391,59860,6332
7392,59860,32537
7393,10069,158
7394,10069,915
7395,10069,1205
7396,10069,4022
7397,9588,7396
7398,9588,8411
7399,12819,6574
7400,12819,7295
7401,12819,21234
7402,9954,127
7403,10115,158
7404,10115,9195
7405,10115,62367
7406,25132,174
7407,577,364
7408,577,441
7409,328387,1632
7410,328387,47706
7411,328387,79963
7412,12690,12
7413,12690,4205
7414,12690,21106
7415,9945,5
7416,9945,1644
7417,9945,4248
7418,9945,23893
7419,9945,23894
7420,9945,23895
7421,539,4
7422,539,33
7423,539,10717
7424,13596,1632
7425,13596,2953
7426,13596,4220
7427,13596,7948
7428,13596,12020
7429,226857,33
7430,226857,13204
7431,226857,13778
7432,13159,33
7433,13159,10210
7434,526,306
7435,526,6194
7436,22796,175
7437,22796,915
7438,2355,5
7439,2355,2608
7440,2355,3800
7441,2355,7295
7442,2355,11708
7443,5915,838
7444,5915,1246
7445,5915,8769
7446,5915,41051
7447,9842,7405
7448,61012,342
7449,61012,343
7450,755,59
7451,755,7405
7452,755,11705
7453,755,53009
7454,13682,2
7455,9089,4
7456,9089,802
7457,9089,1382
7458,9470,5
7459,18357,2
7460,7979,27
7461,7979,384
7462,7979,737
7463,7979,1522
7464,7979,2269
7465,7979,2299
7466,7979,6735
7467,7979,11392
7468,7979,11553
7469,7979,29031
7470,470,10059
7471,470,10887
7472,470,10888
7473,15644,152
7474,15644,306
7475,15644,4564
7476,9582,8411
7477,9582,21447
7478,10642,5
7479,22074,308
7480,22074,838
7481,2428,13579
7482,290751,290
7483,290751,2605
7484,290751,7437
7485,290751,47729
7486,290751,80834
7487,290751,88607
7488,290751,88608
7489,290751,88609
7490,13805,2053
7491,13805,7571
7492,13805,19248
7493,4597,3287
7494,4597,8931
7495,4597,11249
7496,4597,11250
7497,9414,508
7498,9414,897
7499,9414,3415
7500,9414,6194
7501,63492,508
7502,63492,1836
7503,63492,10104
7504,81796,5358
7505,81796,6896
7506,81796,10611
7507,10710,5
7508,10710,97
7509,10710,172
7510,10710,7293
7511,10710,16061
7512,10710,25473
7513,15092,126
7514,15092,1632
7515,15092,11152
7516,11382,14
7517,15005,3957
7518,8198,14
7519,8198,763
7520,8198,932
7521,6963,4
7522,6963,1423
7523,6963,11930
7524,15070,14
7525,15070,421
7526,12797,27
7527,12797,158
7528,12797,11733
7529,17134,1557
7530,17134,2890
7531,17134,3635
7532,17134,10339
7533,17134,17887
7534,41402,1314
7535,41402,3576
7536,41402,11448
7537,41402,12807
7538,18885,559
7539,18885,27085
7540,18885,37015
7541,4953,12
7542,4953,1784
7543,4953,10146
7544,146198,9015
7545,146198,30420
7546,146198,73493
7547,146198,78595
7548,146198,78596
7549,2639,8
7550,10563,79
7551,10563,6194
7552,295964,215
7553,295964,32243
7554,295964,36390
7555,5971,4
7556,9716,14
7557,11835,306
7558,11835,444
7559,11835,2234
7560,11835,13816
7561,11835,13817
7562,26171,14
7563,26171,2994
7564,26171,14718
7565,31117,4077
7566,31117,23098
7567,9074,12
7568,14396,12
7569,15673,33
7570,42618,33
7571,171274,178
7572,171274,6194
7573,171274,93105
7574,109417,3287
7575,13948,5294
7576,106747,10427
7577,106747,10808
7578,106747,11005
7579,106747,11006
7580,106747,13241
7581,106747,14358
7582,106747,25608
7583,10929,12
7584,10929,48772
7585,14220,4
7586,14220,2608
7587,14220,3251
7588,46435,506
7589,46435,720
7590,46435,821
7591,46435,10100
7592,256962,7075
7593,256962,90508
7594,48231,470
7595,48231,808
7596,48231,2728
7597,48231,2844
7598,48231,19245
7599,48231,78702
7600,3509,380
7601,3509,11509
7602,3509,11510
7603,3509,14315
7604,82684,711
7605,82684,10221
7606,12142,1062
7607,12142,1063
7608,12142,1064
7609,12142,1632
7610,12142,2998
7611,23367,491
7612,23367,2454
7613,23367,10221
7614,10740,8
7615,10740,12
7616,10740,839
7617,10740,54030
7618,10740,54031
7619,241239,6735
7620,241239,6736
7621,241239,7493
7622,241239,14861
7623,241239,14862
7624,241239,41077
7625,241239,53656
7626,14582,164
7627,14582,16193
7628,14582,17457
7629,14582,22481
7630,14914,33
7631,14914,158
7632,14914,655
7633,14914,8849
7634,3902,1205
7635,3902,1208
7636,3902,1422
7637,3902,1512
7638,3902,2506
7639,3902,7416
7640,3902,14737
7641,3902,17594
7642,3902,72153
7643,77948,491
7644,77948,1224
7645,77948,8083
7646,77948,8084
7647,77948,8085
7648,77948,23625
7649,21755,308
7650,21755,491
7651,21755,1205
7652,4960,1785
7653,128,14
7654,128,10342
7655,128,12516
7656,128,20192
7657,40932,8263
7658,16608,2326
7659,16608,2452
7660,16608,3205
7661,16608,3207
7662,16608,4024
7663,16608,20455
7664,16608,20456
7665,334531,23596
7666,334531,50496
7667,32316,4
7668,7299,7405
7669,7299,35304
7670,13405,1380
7671,13405,9206
7672,13405,74695
7673,13405,78322
7674,13405,86061
7675,19457,14
7676,19457,376
7677,314385,81
7678,314385,39443
7679,314385,73249
7680,8953,528
7681,8953,3153
7682,8953,11671
7683,29078,2233
7684,29078,2234
7685,29078,2978
7686,29078,4059
7687,29078,23359
7688,46503,308
7689,10448,335
7690,10448,2630
7691,10448,6194
7692,10448,38178
7693,10448,60546
7694,13688,2798
7695,10353,9
7696,10353,5358
7697,10353,16804
7698,10353,18367
7699,43935,1172
7700,43935,7218
7701,43935,7219
7702,44638,14
7703,44638,9195
7704,241257,308
7705,241257,784
7706,241257,4908
7707,241257,5444
7708,241257,7493
7709,241257,29564
7710,14538,2921
7711,14538,3965
7712,13250,152
7713,13250,212
7714,13250,597
7715,13250,4564
7716,13250,8582
7717,13250,11567
7718,13250,11568
7719,13250,11569
7720,133931,564
7721,133931,5113
7722,133931,10884
7723,133931,25032
7724,133931,25033
7725,133931,25034
7726,133931,33805
7727,280871,82667
7728,184341,7289
7729,184341,52064
7730,184341,52065
7731,184341,52066
7732,334074,925
7733,334074,8880
7734,334074,10254
7735,334074,54409
7736,199373,3604
7737,199373,5830
7738,199373,6715
7739,199373,6819
7740,199373,10405
7741,199373,27993
7742,199373,30023
7743,199373,31832
7744,199373,31833
7745,14202,741
7746,14202,1557
7747,14202,2297
7748,14202,2448
7749,14202,7999
7750,14202,11027
7751,14202,12259
7752,14202,12260
7753,14202,12261
7754,14202,12262
7755,6968,753
7756,6968,986
7757,6968,5755
7758,6968,7025
7759,6968,7201
7760,6968,7333
7761,6968,19477
7762,6968,73872
7763,581,335
7764,581,2630
7765,52449,5
7766,52449,748
7767,12150,42
7768,11247,5367
7769,11247,6194
7770,11247,8807
7771,11247,46051
7772,4232,979
7773,4232,7405
7774,9378,441
7775,9378,1786
7776,9378,6194
7777,9378,23503
7778,694,88
7779,694,6194
7780,694,11272
7781,105,33
7782,105,56
7783,105,20448
7784,11377,1786
7785,11377,6194
7786,26367,35
7787,385383,74413
7788,41210,771
7789,41210,2570
7790,41210,7382
7791,12090,306
7792,12090,3929
7793,12090,19352
7794,62630,7178
7795,62630,7299
7796,62630,7300
7797,16110,769
7798,16110,2268
7799,16110,37618
7800,29427,4916
7801,29427,6735
7802,29427,6736
7803,29427,12807
7804,129,10342
7805,244114,1268
7806,244114,5686
7807,244114,10284
7808,2669,10308
7809,203833,264
7810,203833,711
7811,203833,5219
7812,13523,3250
7813,13523,10067
7814,13523,11843
7815,25195,33
7816,25195,158
7817,25195,1266
7818,25195,6363
7819,25195,58262
7820,17277,4
7821,17277,10253
7822,50725,23
7823,50725,134
7824,50725,7295
7825,50725,19855
7826,82631,2605
7827,82631,10221
7828,82631,59391
7829,73191,3592
7830,22479,8
7831,22479,7832
7832,22479,37163
7833,340611,1785
7834,10065,2481
7835,10065,7405
7836,10065,8411
7837,10065,14718
7838,2757,267
7839,2757,278
7840,2757,1274
7841,2757,8856
7842,2757,10565
7843,2757,23227
7844,11683,33
7845,11683,2995
7846,11683,55518
7847,11683,55519
7848,244339,20542
7849,244339,20543
7850,1878,33
7851,1878,491
7852,1878,1591
7853,1878,53460
7854,1878,53461
7855,23082,2531
7856,23082,2723
7857,23082,6194
7858,23082,11845
7859,23082,13769
7860,23082,14358
7861,23082,14718
7862,195589,33
7863,195589,16615
7864,195589,17393
7865,854,12
7866,854,552
7867,2280,18
7868,2280,306
7869,2280,21451
7870,496,306
7871,496,20567
7872,8835,2527
7873,8835,8411
7874,157,4
7875,8643,126
7876,8643,1838
7877,8643,3287
7878,10402,2608
7879,10402,6370
7880,10402,9195
7881,218043,16558
7882,9043,711
7883,21301,8411
7884,10147,5
7885,10147,14722
7886,10147,71989
7887,816,12
7888,816,594
7889,816,595
7890,302688,33
7891,302688,4171
7892,302688,7429
7893,302688,12026
7894,60307,711
7895,60307,5420
7896,106,306
7897,106,840
7898,106,1302
7899,106,1885
7900,106,5263
7901,106,5264
7902,279,6194
7903,8617,2514
7904,10625,4
7905,10625,1756
7906,10625,89094
7907,10934,679
7908,10934,3983
7909,10934,9195
7910,10934,12207
7911,5279,987
7912,10013,70
7913,10013,559
7914,194662,9015
7915,194662,10104
7916,194662,22213
7917,194662,47169
7918,194662,52660
7919,160588,12966
7920,9829,33
7921,9829,694
7922,9829,737
7923,9829,10163
7924,10028,33
7925,10028,2527
7926,10028,41963
7927,10535,915
7928,790,494
7929,790,495
7930,790,498
7931,43959,551
7932,43959,559
7933,43959,3235
7934,43959,7263
7935,43959,10156
7936,10364,4
7937,10364,73862
7938,16991,923
7939,16991,2609
7940,9610,499
7941,1578,60
7942,25643,33
7943,25643,4403
7944,25643,4404
7945,25643,7295
7946,25643,7419
7947,25643,11953
7948,11904,4
7949,11904,56
7950,28665,60
7951,28665,126
7952,28665,8411
7953,44115,43
7954,44115,6194
7955,44115,6708
7956,44115,7981
7957,44115,9349
7958,44115,10892
7959,44115,20076
7960,10569,27
7961,10560,5
7962,333348,23
7963,333348,4205
7964,333348,5490
7965,20483,711
7966,20483,1757
7967,20483,11672
7968,20483,19352
7969,20483,23790
7970,11457,12
7971,321697,33
7972,321697,258
7973,321697,923
7974,321697,1557
7975,321697,4220
7976,321697,6708
7977,19840,289
7978,19840,436
7979,19840,2890
7980,19840,6332
7981,19840,11755
7982,22327,7405
7983,38665,1584
7984,2575,5
7985,2575,3201
7986,11644,1819
7987,146227,1786
7988,146227,2982
7989,146227,3608
7990,146227,12075
7991,146227,19719
7992,146227,28176
7993,146227,36109
7994,146227,68548
7995,146227,68549
7996,146227,68550
7997,68924,43
7998,68924,10565
7999,68924,53473
8000,253235,97
8001,253235,31832
8002,253235,32245
8003,22102,5
8004,22102,6313
8005,18701,805
8006,10068,8411
8007,10068,11670
8008,10068,22297
8009,10068,22298
8010,10068,22299
8011,848,4
8012,848,3166
8013,36811,16923
8014,36811,44224
8015,522,9195
8016,130150,2130
8017,130150,9350
8018,130150,32157
8019,12246,886
8020,12246,1972
8021,12246,11996
8022,12246,16522
8023,12246,16524
8024,13809,694
8025,13809,1786
8026,13809,2900
8027,13809,6194
8028,27380,2521
8029,27380,16379
8030,10549,97
8031,10549,6189
8032,33870,2814
8033,245703,6194
8034,245703,19246
8035,245703,50914
8036,10739,27
8037,10739,247
8038,10739,291
8039,10739,5358
8040,127560,1471
8041,127560,1632
8042,127560,3207
8043,127560,12075
8044,127560,15577
8045,127560,15578
8046,37903,223
8047,37903,224
8048,37903,779
8049,37903,1972
8050,10017,10165
8051,10017,10166
8052,10017,59346
8053,11468,97
8054,11468,3982
8055,193613,11448
8056,193613,11486
8057,17436,3319
8058,43434,2254
8059,43434,5358
8060,43434,6111
8061,43434,11394
8062,31166,2195
8063,31166,5358
8064,31166,7799
8065,31166,10031
8066,31166,11444
8067,31166,21605
8068,31166,21606
8069,69848,3631
8070,69848,11601
8071,69848,55465
8072,69848,55776
8073,69848,55777
8074,69848,55778
8075,8408,2482
8076,8408,2483
8077,8408,5822
8078,332411,2373
8079,332411,3084
8080,332411,73316
8081,332411,76777
8082,9389,2203
8083,9389,5381
8084,9389,7089
8085,9389,18367
8086,9626,3418
8087,9626,8411
8088,9626,10308
8089,75638,4908
8090,75638,6538
8091,75638,6778
8092,75638,9335
8093,75638,9974
8094,75638,10254
8095,75638,11068
8096,75638,16055
8097,75638,22862
8098,75638,22863
8099,75638,58260
8100,8363,5
8101,8363,10105
8102,15670,35
8103,15670,3096
8104,290555,5106
8105,290555,8147
8106,290555,49925
8107,8328,491
8108,8328,2378
8109,8328,9195
8110,10982,308
8111,10982,7580
8112,10982,49126
8113,205,35
8114,205,60
8115,205,564
8116,205,1205
8117,205,2760
8118,205,7495
8119,205,11912
8120,205,19834
8121,1620,306
8122,1620,444
8123,1620,867
8124,1620,6896
8125,1620,11746
8126,1620,11747
8127,175541,43
8128,175541,85720
8129,241254,3604
8130,241254,10405
8131,241254,33831
8132,241254,33832
8133,1933,44
8134,1933,104
8135,1933,692
8136,1933,778
8137,1933,779
8138,1933,7405
8139,1933,53009
8140,679,306
8141,679,396
8142,679,19747
8143,11113,6194
8144,3597,441
8145,3597,1236
8146,3597,1464
8147,193893,306
8148,193893,28787
8149,193893,28788
8150,9675,43
8151,9675,1187
8152,9675,12157
8153,9988,2773
8154,948,14323
8155,948,22814
8156,21765,6255
8157,21765,8411
8158,146304,6292
8159,7516,33
8160,7516,694
8161,7516,7295
8162,7516,7419
8163,7516,10163
8164,41439,1632
8165,41439,2061
8166,41439,6680
8167,2752,14
8168,2752,33
8169,2752,10163
8170,9429,4
8171,9429,2822
8172,38117,5490
8173,38117,54502
8174,38117,60600
8175,9792,43
8176,9792,444
8177,9792,445
8178,9792,1600
8179,13778,4
8180,13778,2608
8181,228203,2
8182,228203,22881
8183,41382,2780
8184,41382,49966
8185,13960,6194
8186,114150,12365
8187,26602,2184
8188,26602,6194
8189,10223,4
8190,16028,7405
8191,16028,10146
8192,16028,10565
8193,16028,14718
8194,15639,18575
8195,16112,5
8196,16112,5061
8197,16112,6255
8198,26390,925
8199,26390,2435
8200,26390,4654
8201,26390,8151
8202,26390,10254
8203,27759,4928
8204,27759,10253
8205,109428,559
8206,109428,768
8207,109428,7263
8208,23049,43
8209,23049,2157
8210,9310,33
8211,9310,1473
8212,11411,4110
8213,11411,6194
8214,11411,6231
8215,11411,13549
8216,16988,746
8217,16988,806
8218,16988,860
8219,16988,2743
8220,16988,8582
8221,16988,11550
8222,16988,11551
8223,16988,11569
8224,16988,11576
8225,16988,11635
8226,16988,12116
8227,16988,20170
8228,16988,22208
8229,16988,23486
8230,16988,54606
8231,16988,57498
8232,7304,1507
8233,7304,2227
8234,7304,5357
8235,7304,18621
8236,24747,3915
8237,24747,11144
8238,24747,11145
8239,24747,11146
8240,58048,20076
8241,58048,94714
8242,1491,1187
8243,1491,11345
8244,1491,12260
8245,1491,25432
8246,1491,52740
8247,1491,76043
8248,2989,8310
8249,10629,130
8250,10629,9195
8251,255343,7561
8252,255343,8676
8253,255343,10497
8254,255343,19037
8255,255343,20339
8256,255343,63810
8257,4723,33
8258,4723,769
8259,4723,810
8260,4723,856
8261,4723,1700
8262,4723,8848
8263,4723,12622
8264,4723,54030
8265,4723,87783
8266,10800,2613
8267,25763,306
8268,79694,694
8269,79694,1786
8270,79694,6194
8271,79694,37826
8272,4032,5
8273,4032,23
8274,18615,1246
8275,18615,6455
8276,18615,36650
8277,10673,306
8278,4584,441
8279,4584,932
8280,2977,1267
8281,2977,2689
8282,2977,6342
8283,10760,10210
8284,10760,46051
8285,10760,46052
8286,11093,27
8287,11093,18619
8288,11093,59951
8289,207,9195
8290,207,10282
8291,8467,12
8292,8467,11061
8293,639,97
8294,639,365
8295,24226,306
8296,9285,27
8297,9285,2364
8298,14709,4
8299,14709,746
8300,74643,591
8301,74643,1992
8302,74643,2577
8303,74643,8676
8304,74643,12391
8305,74643,50630
8306,74643,71510
8307,13788,134
8308,13788,423
8309,13788,2481
8310,13788,7295
8311,83666,258
8312,83666,9350
8313,83666,10146
8314,83666,23449
8315,83666,25626
8316,10781,12
8317,10781,1633
8318,10781,2481
8319,10781,23653
8320,10781,56620
8321,318850,10146
8322,13908,5
8323,13908,497
8324,13908,2608
8325,1417,2029
8326,1417,7470
8327,1417,11628
8328,39180,79
8329,39180,172
8330,39180,3929
8331,39180,6194
8332,39180,76292
8333,16161,5
8334,16161,1947
8335,49950,829
8336,49950,3287
8337,10956,5
8338,10956,2608
8339,9594,3470
8340,4638,33
8341,4638,443
8342,4638,694
8343,4638,3656
8344,4638,10163
8345,13972,12
8346,5038,308
8347,5038,1824
8348,5038,6538
8349,5038,8530
8350,5038,11737
8351,5038,12010
8352,13491,119
8353,13491,823
8354,13491,2800
8355,13491,2802
8356,13491,2888
8357,13491,4250
8358,13491,5975
8359,13491,6181
8360,13491,9375
8361,13491,11682
8362,13491,17513
8363,13491,18843
8364,13491,22675
8365,13491,22676
8366,13491,24991
8367,13491,24992
8368,13491,24993
8369,10571,13158
8370,10994,254
8371,10994,1512
8372,10994,5367
8373,10994,6194
8374,10994,12426
8375,19994,444
8376,19994,2890
8377,25166,14589
8378,25166,37498
8379,30890,41
8380,23169,491
8381,17403,1867
8382,17403,10146
8383,17403,14718
8384,12120,6313
8385,12120,6314
8386,9800,559
8387,9800,1274
8388,1090,5
8389,1090,620
8390,18475,3494
8391,40160,2379
8392,40160,9266
8393,40160,33304
8394,18074,915
8395,18074,10157
8396,18074,14159
8397,9689,27
8398,9781,12
8399,9781,3242
8400,9781,90195
8401,9781,90196
8402,9781,90197
8403,8009,2737
8404,8009,6179
8405,3877,27
8406,3877,1522
8407,3877,7293
8408,3877,12200
8409,8854,2554
8410,8854,6194
8411,8854,9993
8412,152599,770
8413,152599,9015
8414,18840,58
8415,18840,3407
8416,18840,20740
8417,68727,6708
8418,68727,7981
8419,68727,8286
8420,68727,9349
8421,12657,8411
8422,8265,310
8423,8265,356
8424,8265,866
8425,8265,2355
8426,8265,5358
8427,8265,6301
8428,8265,11434
8429,8265,11544
8430,8265,11545
8431,34647,225
8432,34647,856
8433,73935,11093
8434,73935,12178
8435,28178,1843
8436,28178,7419
8437,28178,11278
8438,28178,11341
8439,28178,66327
8440,28178,66328
8441,185567,616
8442,185567,1115
8443,185567,5358
8444,185567,7981
8445,185567,23616
8446,185567,34044
8447,185567,34774
8448,264656,2322
8449,264656,6896
8450,264656,11765
8451,35696,6194
8452,35696,10210
8453,16351,803
8454,16351,805
8455,16351,12800
8456,18777,737
8457,18777,2150
8458,18777,8802
8459,18777,68097
8460,2110,104
8461,2110,356
8462,2110,480
8463,2110,963
8464,2110,6896
8465,9035,33
8466,90,4
8467,90,30
8468,771,306
8469,771,477
8470,12154,9195
8471,12154,10201
8472,9576,441
8473,9576,932
8474,9576,2154
8475,9576,4267
8476,9576,10932
8477,744,4
8478,146,58
8479,146,2269
8480,146,2798
8481,146,10565
8482,146,12205
8483,146,20289
8484,146,20290
8485,146,20291
8486,14,27
8487,14,2721
8488,45269,308
8489,45269,2452
8490,45269,5005
8491,45269,7217
8492,45269,7309
8493,45269,7493
8494,45269,19578
8495,45269,19579
8496,9493,33
8497,22556,6536
8498,873,56
8499,873,4357
8500,873,6194
8501,33196,5716
8502,33196,7036
8503,33196,12621
8504,205596,22146
8505,205596,38145
8506,10765,6194
8507,16769,33
8508,33217,444
8509,33217,5420
8510,33217,8569
8511,132232,33
8512,132232,10677
8513,132232,10678
8514,11153,6194
8515,208134,4
8516,208134,746
8517,208134,6328
8518,1165,225
8519,1165,247
8520,1165,258
8521,1165,866
8522,1165,1178
8523,1165,5358
8524,1165,10843
8525,1165,16804
8526,4011,4354
8527,4011,6194
8528,17202,35
8529,9587,5
8530,65086,1314
8531,65086,2452
8532,65086,2514
8533,65086,6417
8534,65086,8989
8535,65086,10246
8536,65086,11448
8537,65086,18230
8538,10053,1302
8539,10053,3287
8540,11870,33
8541,11778,33
8542,11778,538
8543,586,12
8544,586,11391
8545,586,11407
8546,18736,2
8547,18736,89603
8548,134411,1450
8549,134411,6735
8550,134411,6736
8551,134411,11448
8552,134411,14739
8553,287903,33
8554,287903,923
8555,9276,7405
8556,9276,11705
8557,15765,9195
8558,2142,14
8559,2142,978
8560,2142,979
8561,11397,333
8562,11397,441
8563,11397,2882
8564,77016,10405
8565,77016,11448
8566,77016,11449
8567,77016,16312
8568,77016,46961
8569,77016,47169
8570,77016,47354
8571,11478,33
8572,11478,333
8573,11478,506
8574,11478,11482
8575,266856,10163
8576,13411,4194
8577,13411,4195
8578,13411,6194
8579,10564,306
8580,10564,32803
8581,947,11356
8582,24150,7405
8583,24150,10370
8584,24150,15822
8585,228970,43
8586,228970,15829
8587,228970,93542
8588,18405,134
8589,18405,773
8590,18405,17611
8591,6961,2157
8592,6961,12026
8593,6961,29018
8594,11442,7405
8595,2493,1153
8596,2493,49243
8597,2493,49244
8598,14047,308
8599,14047,3298
